,index,y,lables
12772,12772,2.412636,2
12773,12773,2.402403,2
12774,12774,2.415195,2
12775,12775,2.402403,2
12776,12776,2.401124,2
12777,12777,2.403682,2
12778,12778,2.398565,2
12779,12779,2.396007,2
12780,12780,2.387053,2
12781,12781,2.389611,2
12782,12782,2.381936,2
12783,12783,2.379378,2
12784,12784,2.364028,2
12785,12785,2.362748,2
12786,12786,2.364028,2
12787,12787,2.366586,2
12788,12788,2.370423,2
12789,12789,2.388332,2
12790,12790,2.383215,2
12791,12791,2.378098,2
12792,12792,2.389611,2
12793,12793,2.39089,2
12794,12794,2.396007,2
12795,12795,2.398565,2
12796,12796,2.39089,2
12797,12797,2.383215,2
12798,12798,2.378098,2
12799,12799,2.356353,2
12800,12800,2.365307,2
12801,12801,2.361469,2
12802,12802,2.356353,2
12803,12803,2.358911,2
12804,12804,2.362748,2
12805,12805,2.357632,2
12806,12806,2.349957,2
12807,12807,2.347398,2
12808,12808,2.361469,2
12809,12809,2.338444,2
12810,12810,2.342282,2
12811,12811,2.337165,2
12812,12812,2.334606,2
12813,12813,2.326931,2
12814,12814,2.328211,2
12815,12815,2.324373,2
12816,12816,2.321815,2
12817,12817,2.317977,2
12818,12818,2.315419,2
12819,12819,2.311581,2
12820,12820,2.307744,2
12821,12821,2.309023,2
12822,12822,2.305186,2
12823,12823,2.307744,2
12824,12824,2.301348,2
12825,12825,2.303906,2
12826,12826,2.293673,2
12827,12827,2.293673,2
12828,12828,2.284719,2
12829,12829,2.287277,2
12830,12830,2.284719,2
12831,12831,2.28216,2
12832,12832,2.289835,2
12833,12833,2.296231,2
12834,12834,2.301348,2
12835,12835,2.29879,2
12836,12836,2.296231,2
12837,12837,2.289835,2
12838,12838,2.292394,2
12839,12839,2.28344,2
12840,12840,2.28344,2
12841,12841,2.278323,2
12842,12842,2.280881,2
12843,12843,2.279602,2
12844,12844,2.278323,2
12845,12845,2.277044,2
12846,12846,2.277044,2
12847,12847,2.270648,2
12848,12848,2.275764,2
12849,12849,2.274485,2
12850,12850,2.275764,2
12851,12851,2.271927,2
12852,12852,2.275764,2
12853,12853,2.279602,2
12854,12854,2.279602,2
12855,12855,2.275764,2
12856,12856,2.280881,2
12857,12857,2.26809,2
12858,12858,2.259135,2
12859,12859,2.254019,2
12860,12860,2.25146,2
12861,12861,2.255298,2
12862,12862,2.256577,2
12863,12863,2.260414,2
12864,12864,2.260414,2
12865,12865,2.26681,2
12866,12866,2.264252,2
12867,12867,2.26681,2
12868,12868,2.259135,2
12869,12869,2.264252,2
12870,12870,2.256577,2
12871,12871,2.256577,2
12872,12872,2.254019,2
12873,12873,2.256577,2
12874,12874,2.260414,2
12875,12875,2.264252,2
12876,12876,2.270648,2
12877,12877,2.26681,2
12878,12878,2.264252,2
12879,12879,2.243785,2
12880,12880,2.254019,2
12881,12881,2.247623,2
12882,12882,2.247623,2
12883,12883,2.243785,2
12884,12884,2.241227,2
12885,12885,2.239948,2
12886,12886,2.245064,2
12887,12887,2.246343,2
12888,12888,2.248902,2
12889,12889,2.246343,2
12890,12890,2.25146,2
12891,12891,2.264252,2
12892,12892,2.271927,2
12893,12893,2.274485,2
12894,12894,2.28216,2
12895,12895,2.28216,2
12896,12896,2.284719,2
12897,12897,2.278323,2
12898,12898,2.262973,2
12899,12899,2.248902,2
12900,12900,2.246343,2
12901,12901,2.234831,2
12902,12902,2.238668,2
12903,12903,2.230994,2
12904,12904,2.246343,2
12905,12905,2.239948,2
12906,12906,2.238668,2
12907,12907,2.229714,2
12908,12908,2.227156,2
12909,12909,2.225877,2
12910,12910,2.222039,2
12911,12911,2.219481,2
12912,12912,2.216923,2
12913,12913,2.228435,2
12914,12914,2.232273,2
12915,12915,2.242506,2
12916,12916,2.245064,2
12917,12917,2.25146,2
12918,12918,2.247623,2
12919,12919,2.242506,2
12920,12920,2.241227,2
12921,12921,2.229714,2
12922,12922,2.224597,2
12923,12923,2.22076,2
12924,12924,2.227156,2
12925,12925,2.223318,2
12926,12926,2.223318,2
12927,12927,2.223318,2
12928,12928,2.22076,2
12929,12929,2.216923,2
12930,12930,2.211806,2
12931,12931,2.206689,2
12932,12932,2.202852,2
12933,12933,2.195177,2
12934,12934,2.19006,2
12935,12935,2.187501,2
12936,12936,2.184943,2
12937,12937,2.178547,2
12938,12938,2.179826,2
12939,12939,2.17343,2
12940,12940,2.17343,2
12941,12941,2.164476,2
12942,12942,2.168314,2
12943,12943,2.15808,2
12944,12944,2.15936,2
12945,12945,2.152964,2
12946,12946,2.15936,2
12947,12947,2.149126,2
12948,12948,2.155522,2
12949,12949,2.14273,2
12950,12950,2.150405,2
12951,12951,2.149126,2
12952,12952,2.149126,2
12953,12953,2.151685,2
12954,12954,2.151685,2
12955,12955,2.152964,2
12956,12956,2.149126,2
12957,12957,2.149126,2
12958,12958,2.150405,2
12959,12959,2.140172,2
12960,12960,2.147847,2
12961,12961,2.145289,2
12962,12962,2.140172,2
12963,12963,2.137614,2
12964,12964,2.135055,2
12965,12965,2.132497,2
12966,12966,2.133776,2
12967,12967,2.137614,2
12968,12968,2.146568,2
12969,12969,2.15936,2
12970,12970,2.169593,2
12971,12971,2.17471,2
12972,12972,2.17471,2
12973,12973,2.178547,2
12974,12974,2.172151,2
12975,12975,2.167035,2
12976,12976,2.15808,2
12977,12977,2.155522,2
12978,12978,2.146568,2
12979,12979,2.146568,2
12980,12980,2.138893,2
12981,12981,2.140172,2
12982,12982,2.136334,2
12983,12983,2.137614,2
12984,12984,2.138893,2
12985,12985,2.14273,2
12986,12986,2.145289,2
12987,12987,2.145289,2
12988,12988,2.136334,2
12989,12989,2.138893,2
12990,12990,2.137614,2
12991,12991,2.132497,2
12992,12992,2.129939,2
12993,12993,2.124822,2
12994,12994,2.126101,2
12995,12995,2.122264,2
12996,12996,2.120984,2
12997,12997,2.114588,2
12998,12998,2.113309,2
12999,12999,2.110751,2
13000,13000,2.110751,2
13001,13001,2.119705,2
13002,13002,2.14273,2
13003,13003,2.151685,2
13004,13004,2.160639,2
13005,13005,2.169593,2
13006,13006,2.183664,2
13007,13007,2.179826,2
13008,13008,2.183664,2
13009,13009,2.181106,2
13010,13010,2.187501,2
13011,13011,2.178547,2
13012,13012,2.182385,2
13013,13013,2.175989,2
13014,13014,2.182385,2
13015,13015,2.181106,2
13016,13016,2.19006,2
13017,13017,2.193897,2
13018,13018,2.211806,2
13019,13019,2.218202,2
13020,13020,2.22076,2
13021,13021,2.219481,2
13022,13022,2.209247,2
13023,13023,2.197735,2
13024,13024,2.182385,2
13025,13025,2.169593,2
13026,13026,2.163197,2
13027,13027,2.155522,2
13028,13028,2.161918,2
13029,13029,2.169593,2
13030,13030,2.183664,2
13031,13031,2.192618,2
13032,13032,2.193897,2
13033,13033,2.201572,2
13034,13034,2.20541,2
13035,13035,2.191339,2
13036,13036,2.179826,2
13037,13037,2.179826,2
13038,13038,2.179826,2
13039,13039,2.160639,2
13040,13040,2.15936,2
13041,13041,2.15808,2
13042,13042,2.152964,2
13043,13043,2.147847,2
13044,13044,2.147847,2
13045,13045,2.155522,2
13046,13046,2.141451,2
13047,13047,2.129939,2
13048,13048,2.124822,2
13049,13049,2.123543,2
13050,13050,2.113309,2
13051,13051,2.118426,2
13052,13052,2.109472,2
13053,13053,2.106914,2
13054,13054,2.100518,2
13055,13055,2.106914,2
13056,13056,2.109472,2
13057,13057,2.108193,2
13058,13058,2.106914,2
13059,13059,2.106914,2
13060,13060,2.104355,2
13061,13061,2.103076,2
13062,13062,2.101797,2
13063,13063,2.099238,2
13064,13064,2.094122,2
13065,13065,2.091563,2
13066,13066,2.089005,2
13067,13067,2.085167,2
13068,13068,2.086447,2
13069,13069,2.082609,2
13070,13070,2.082609,2
13071,13071,2.077492,2
13072,13072,2.078772,2
13073,13073,2.071097,2
13074,13074,2.073655,2
13075,13075,2.064701,2
13076,13076,2.06598,2
13077,13077,2.055747,2
13078,13078,2.059584,2
13079,13079,2.048071,2
13080,13080,2.049351,2
13081,13081,2.042955,2
13082,13082,2.048071,2
13083,13083,2.040396,2
13084,13084,2.049351,2
13085,13085,2.054467,2
13086,13086,2.049351,2
13087,13087,2.05063,2
13088,13088,2.045513,2
13089,13089,2.048071,2
13090,13090,2.042955,2
13091,13091,2.041676,2
13092,13092,2.03528,2
13093,13093,2.032721,2
13094,13094,2.028884,2
13095,13095,2.027605,2
13096,13096,2.025046,2
13097,13097,2.023767,2
13098,13098,2.01993,2
13099,13099,2.013534,2
13100,13100,2.012254,2
13101,13101,2.009696,2
13102,13102,2.002021,2
13103,13103,2.005859,2
13104,13104,2.00458,2
13105,13105,2.002021,2
13106,13106,2.002021,2
13107,13107,2.000742,2
13108,13108,2.000742,2
13109,13109,1.996904,2
13110,13110,1.998184,2
13111,13111,1.999463,2
13112,13112,2.00458,2
13113,13113,2.005859,2
13114,13114,2.013534,2
13115,13115,2.010975,2
13116,13116,2.010975,2
13117,13117,2.008417,2
13118,13118,2.009696,2
13119,13119,1.994346,2
13120,13120,2.002021,2
13121,13121,1.995625,2
13122,13122,1.995625,2
13123,13123,1.984113,2
13124,13124,1.980275,2
13125,13125,1.976438,2
13126,13126,1.964925,2
13127,13127,1.967484,2
13128,13128,1.985392,2
13129,13129,2.013534,2
13130,13130,2.041676,2
13131,13131,2.055747,2
13132,13132,2.068538,2
13133,13133,2.104355,2
13134,13134,2.114588,2
13135,13135,2.12738,2
13136,13136,2.145289,2
13137,13137,2.151685,2
13138,13138,2.163197,2
13139,13139,2.169593,2
13140,13140,2.182385,2
13141,13141,2.187501,2
13142,13142,2.195177,2
13143,13143,2.192618,2
13144,13144,2.196456,2
13145,13145,2.187501,2
13146,13146,2.182385,2
13147,13147,2.165756,2
13148,13148,2.155522,2
13149,13149,2.141451,2
13150,13150,2.133776,2
13151,13151,2.124822,2
13152,13152,2.115868,2
13153,13153,2.09668,2
13154,13154,2.092843,2
13155,13155,2.089005,2
13156,13156,2.082609,2
13157,13157,2.078772,2
13158,13158,2.073655,2
13159,13159,2.068538,2
13160,13160,2.064701,2
13161,13161,2.062142,2
13162,13162,2.058305,2
13163,13163,2.054467,2
13164,13164,2.049351,2
13165,13165,2.046792,2
13166,13166,2.044234,2
13167,13167,2.049351,2
13168,13168,2.049351,2
13169,13169,2.058305,2
13170,13170,2.064701,2
13171,13171,2.073655,2
13172,13172,2.076213,2
13173,13173,2.080051,2
13174,13174,2.072376,2
13175,13175,2.076213,2
13176,13176,2.068538,2
13177,13177,2.067259,2
13178,13178,2.051909,2
13179,13179,2.053188,2
13180,13180,2.048071,2
13181,13181,2.044234,2
13182,13182,2.045513,2
13183,13183,2.042955,2
13184,13184,2.049351,2
13185,13185,2.05063,2
13186,13186,2.054467,2
13187,13187,2.046792,2
13188,13188,2.053188,2
13189,13189,2.049351,2
13190,13190,2.062142,2
13191,13191,2.054467,2
13192,13192,2.049351,2
13193,13193,2.048071,2
13194,13194,2.053188,2
13195,13195,2.155522,2
13196,13196,2.25146,2
13197,13197,2.323094,2
13198,13198,2.447174,2
13199,13199,2.549508,2
13200,13200,2.648004,2
13201,13201,2.740105,2
13202,13202,2.789993,2
13203,13203,2.818135,2
13204,13204,2.798947,2
13205,13205,2.759292,2
13206,13206,2.71708,2
13207,13207,2.66975,2
13208,13208,2.632654,2
13209,13209,2.585325,2
13210,13210,2.559741,2
13211,13211,2.517529,2
13212,13212,2.480433,2
13213,13213,2.445895,2
13214,13214,2.426707,2
13215,13215,2.393449,2
13216,13216,2.379378,2
13217,13217,2.362748,2
13218,13218,2.342282,2
13219,13219,2.332048,2
13220,13220,2.321815,2
13221,13221,2.324373,2
13222,13222,2.319257,2
13223,13223,2.320536,2
13224,13224,2.315419,2
13225,13225,2.311581,2
13226,13226,2.29879,2
13227,13227,2.293673,2
13228,13228,2.287277,2
13229,13229,2.278323,2
13230,13230,2.275764,2
13231,13231,2.264252,2
13232,13232,2.262973,2
13233,13233,2.264252,2
13234,13234,2.269369,2
13235,13235,2.265531,2
13236,13236,2.269369,2
13237,13237,2.26809,2
13238,13238,2.265531,2
13239,13239,2.260414,2
13240,13240,2.254019,2
13241,13241,2.246343,2
13242,13242,2.239948,2
13243,13243,2.232273,2
13244,13244,2.227156,2
13245,13245,2.222039,2
13246,13246,2.218202,2
13247,13247,2.211806,2
13248,13248,2.214364,2
13249,13249,2.228435,2
13250,13250,2.245064,2
13251,13251,2.260414,2
13252,13252,2.270648,2
13253,13253,2.278323,2
13254,13254,2.280881,2
13255,13255,2.277044,2
13256,13256,2.26809,2
13257,13257,2.262973,2
13258,13258,2.252739,2
13259,13259,2.248902,2
13260,13260,2.23611,2
13261,13261,2.237389,2
13262,13262,2.234831,2
13263,13263,2.227156,2
13264,13264,2.216923,2
13265,13265,2.214364,2
13266,13266,2.206689,2
13267,13267,2.202852,2
13268,13268,2.195177,2
13269,13269,2.192618,2
13270,13270,2.196456,2
13271,13271,2.182385,2
13272,13272,2.164476,2
13273,13273,2.155522,2
13274,13274,2.168314,2
13275,13275,2.15936,2
13276,13276,2.154243,2
13277,13277,2.14401,2
13278,13278,2.17471,2
13279,13279,2.230994,2
13280,13280,2.306465,2
13281,13281,2.365307,2
13282,13282,2.425428,2
13283,13283,2.490666,2
13284,13284,2.550787,2
13285,13285,2.605792,2
13286,13286,2.636492,2
13287,13287,2.663354,2
13288,13288,2.664634,2
13289,13289,2.651842,2
13290,13290,2.622421,2
13291,13291,2.590441,2
13292,13292,2.57637,2
13293,13293,2.603233,2
13294,13294,2.656959,2
13295,13295,2.705567,2
13296,13296,2.728592,2
13297,13297,2.733709,2
13298,13298,2.728592,2
13299,13299,2.70173,2
13300,13300,2.659517,2
13301,13301,2.614746,2
13302,13302,2.554625,2
13303,13303,2.564858,2
13304,13304,2.548229,2
13305,13305,2.559741,2
13306,13306,2.601954,2
13307,13307,2.636492,2
13308,13308,2.719638,2
13309,13309,2.798947,2
13310,13310,2.900002,2
13311,13311,2.983148,2
13312,13312,3.066599,2
13313,13313,3.09602,2
13314,13314,3.116487,2
13315,13315,3.134396,2
13316,13316,3.151025,2
13317,13317,3.142071,2
13318,13318,3.14335,2
13319,13319,3.138233,2
13320,13320,3.172771,2
13321,13321,3.245684,2
13322,13322,3.312201,2
13323,13323,3.350576,2
13324,13324,3.372322,2
13325,13325,3.37616,2
