,mean,std,range,max,min,slope,label,end,start
0,1.0187418619047617,0.006088037434962189,0.07164700000000013,1.064801,0.993154,-3.046428571428545e-05,3,420.0,0.0
1,1.0187174904761906,0.006087988100498712,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,421.0,1.0
2,1.0187113976190476,0.006087961022847343,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,422.0,2.0
3,1.0186992142857143,0.006090447639876849,0.07164700000000013,1.064801,0.993154,-1.8276190476190514e-05,3,423.0,3.0
4,1.0186870285714285,0.006087790252326896,0.07164700000000013,1.064801,0.993154,-1.5233333333333105e-05,3,424.0,4.0
5,1.0186657047619045,0.0060853181161496465,0.07164700000000013,1.064801,0.993154,-2.7414285714285773e-05,3,425.0,5.0
6,1.0186474285714284,0.006073523338631194,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,426.0,6.0
7,1.01862915,0.006069359069392264,0.07164700000000013,1.064801,0.993154,-2.132380952380944e-05,3,427.0,7.0
8,1.0186108714285713,0.006061281092596617,0.07164700000000013,1.064801,0.993154,-9.140476190476013e-06,3,428.0,8.0
9,1.0186017309523807,0.006060111971815914,0.07164700000000013,1.064801,0.993154,-1.5233333333333105e-05,3,429.0,9.0
10,1.0185834523809523,0.0060558005502885535,0.07164700000000013,1.064801,0.993154,1.218571428571418e-05,3,430.0,10.0
11,1.0185865,0.006052337169383792,0.07164700000000013,1.064801,0.993154,-2.132380952380944e-05,3,431.0,11.0
12,1.0185773595238092,0.006051129506667063,0.07164700000000013,1.064801,0.993154,6.090476190476334e-06,3,432.0,12.0
13,1.0185804047619047,0.006049601754147682,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,433.0,13.0
14,1.0185651714285713,0.006044341198820179,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,434.0,14.0
15,1.0185560333333332,0.006045034493881907,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,435.0,15.0
16,1.018537757142857,0.006044444597201576,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,436.0,16.0
17,1.0185347095238093,0.006044663534407426,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,437.0,17.0
18,1.0185133857142856,0.0060371202831423785,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,438.0,18.0
19,1.0185042476190473,0.006033861748547893,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,439.0,19.0
20,1.018492061904762,0.006030785494995146,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,440.0,20.0
21,1.0184737833333333,0.006022239708598233,0.07164700000000013,1.064801,0.993154,-9.140476190476013e-06,3,441.0,21.0
22,1.0184524595238094,0.0060280443247951385,0.07164700000000013,1.064801,0.993154,-2.132380952380944e-05,3,442.0,22.0
23,1.0184402738095237,0.006027446671272025,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,443.0,23.0
24,1.0184372285714285,0.006028263192199029,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,444.0,24.0
25,1.0184250428571429,0.006025048535119371,0.07164700000000013,1.064801,0.993154,-9.140476190476013e-06,3,445.0,25.0
26,1.0184159023809523,0.0060235904039664,0.07164700000000013,1.064801,0.993154,-1.5233333333333105e-05,3,446.0,26.0
27,1.0183976238095238,0.006018688493937198,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,447.0,27.0
28,1.0183915309523808,0.0060183372859235005,0.07164700000000013,1.064801,0.993154,-9.140476190476013e-06,3,448.0,28.0
29,1.0183763,0.006019049438123206,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,449.0,29.0
30,1.0183823928571427,0.006020711498884994,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,450.0,30.0
31,1.0183671619047618,0.006018164193860359,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,451.0,31.0
32,1.0183488833333332,0.006013109701644217,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,452.0,32.0
33,1.0183214666666665,0.006025824850577815,0.07164700000000013,1.064801,0.993154,-2.4369047619047604e-05,3,453.0,33.0
34,1.0183214666666665,0.006025824850577814,0.07164700000000013,1.064801,0.993154,9.138095238095257e-06,3,454.0,34.0
35,1.0183214666666665,0.006025824850577814,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,455.0,35.0
36,1.0183092809523808,0.006022374663118394,0.07164700000000013,1.064801,0.993154,0.0,3,456.0,36.0
37,1.0183092809523808,0.006022374663118394,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,457.0,37.0
38,1.0182940499999997,0.00601964307634161,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,458.0,38.0
39,1.0182879571428571,0.0060191870834675155,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,459.0,39.0
40,1.0182666333333332,0.00601980805925881,0.07164700000000013,1.064801,0.993154,0.0,3,460.0,40.0
41,1.018272726190476,0.006016400066942391,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,461.0,41.0
42,1.0182605404761904,0.00601543717453208,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,462.0,42.0
43,1.018242261904762,0.0060100561266673265,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,463.0,43.0
44,1.018214845238095,0.006022292344547172,0.07164700000000013,1.064801,0.993154,-3.0461904761904694e-05,3,464.0,44.0
45,1.0182057071428572,0.006018572520792956,0.07164700000000013,1.064801,0.993154,6.09285714285709e-06,3,465.0,45.0
46,1.0182026619047617,0.006019918606076557,0.07164700000000013,1.064801,0.993154,-1.8276190476190514e-05,3,466.0,46.0
47,1.018190476190476,0.006016224400331761,0.07164700000000013,1.064801,0.993154,-3.0476190476189236e-06,3,467.0,47.0
48,1.0181691523809524,0.006030087577396005,0.07164700000000013,1.064801,0.993154,-2.741666666666653e-05,3,468.0,48.0
49,1.018160011904762,0.006028242677071625,0.07164700000000013,1.064801,0.993154,9.138095238095257e-06,3,469.0,49.0
50,1.0181691499999999,0.006024267362993877,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,470.0,50.0
51,1.018153919047619,0.006021182175344363,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,471.0,51.0
52,1.0181478261904762,0.006019288982752478,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,472.0,52.0
53,1.0181417333333331,0.006018684939050675,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,473.0,53.0
54,1.018132595238095,0.006014851809754794,0.07164700000000013,1.064801,0.993154,0.0,3,474.0,54.0
55,1.0181112714285714,0.0060285134124775435,0.07164700000000013,1.064801,0.993154,-2.4369047619047604e-05,3,475.0,55.0
56,1.0181082261904761,0.006027870966939806,0.07164700000000013,1.064801,0.993154,1.218571428571418e-05,3,476.0,56.0
57,1.018111273809524,0.006025926288312118,0.07164700000000013,1.064801,0.993154,-2.132380952380944e-05,3,477.0,57.0
58,1.018099088095238,0.006019460188133551,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,478.0,58.0
59,1.0180869047619048,0.006020736172000426,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,479.0,59.0
60,1.0180777642857142,0.006018763500140965,0.07164700000000013,1.064801,0.993154,-9.140476190476013e-06,3,480.0,60.0
61,1.0180625333333333,0.006018681632363179,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,481.0,61.0
62,1.0180655785714285,0.00601934817512247,0.07164700000000013,1.064801,0.993154,-3.0476190476189236e-06,3,482.0,62.0
63,1.0180472999999999,0.00602115148262079,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,483.0,63.0
64,1.0180442547619046,0.006020475893968694,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,484.0,64.0
65,1.0180381619047618,0.0060197671413179665,0.07164700000000013,1.064801,0.993154,-3.0476190476189236e-06,3,485.0,65.0
66,1.018016838095238,0.006033083850733155,0.07164700000000013,1.064801,0.993154,-3.0461904761904694e-05,3,486.0,66.0
67,1.018001607142857,0.006029618442910937,0.07164700000000013,1.064801,0.993154,6.09285714285709e-06,3,487.0,67.0
68,1.0180076999999998,0.0060264839496769725,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,488.0,68.0
69,1.0180016071428573,0.006025738941877845,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,489.0,69.0
70,1.0180046523809525,0.006025142255433351,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,490.0,70.0
71,1.017977238095238,0.006042075991032036,0.07164700000000013,1.064801,0.993154,-2.7414285714285773e-05,3,491.0,71.0
72,1.017962007142857,0.006044966982654034,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,492.0,72.0
73,1.017962007142857,0.006044966982654034,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,493.0,73.0
74,1.0179498214285714,0.006040802656303037,0.07164700000000013,1.064801,0.993154,0.0,3,494.0,74.0
75,1.0179467761904761,0.006041370157774021,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,495.0,75.0
76,1.0179284976190475,0.0060428075454168305,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,496.0,76.0
77,1.017910219047619,0.006051923181508103,0.07164700000000013,1.064801,0.993154,-2.437142857142836e-05,3,497.0,77.0
78,1.017894988095238,0.006051420078701012,0.07164700000000013,1.064801,0.993154,-6.090476190476334e-06,3,498.0,78.0
79,1.0178919428571427,0.0060519589934697445,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,499.0,79.0
80,1.0178675738095238,0.006069069190951115,0.07164700000000013,1.064801,0.993154,-2.7414285714285773e-05,3,500.0,80.0
81,1.0178584357142855,0.006068709329178461,0.07164700000000013,1.064801,0.993154,0.0,3,501.0,81.0
82,1.017861480952381,0.006068188717136268,0.07164700000000013,1.064801,0.993154,-3.0476190476189236e-06,3,502.0,82.0
83,1.017855388095238,0.006068586248193471,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,503.0,83.0
84,1.0178523428571429,0.006069103768979347,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,504.0,84.0
85,1.0178462499999998,0.006068208007380203,0.07164700000000013,1.064801,0.993154,-3.0476190476189236e-06,3,505.0,85.0
86,1.0178462499999998,0.006068208007380202,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,506.0,86.0
87,1.0178371119047618,0.006067815981086962,0.07164700000000013,1.064801,0.993154,9.138095238095257e-06,3,507.0,87.0
88,1.0178340642857142,0.006070894347164893,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,508.0,88.0
89,1.0178279714285714,0.006071264186951097,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,509.0,89.0
90,1.017831019047619,0.006071400975817762,0.07164700000000013,1.064801,0.993154,2.132380952380944e-05,3,510.0,90.0
91,1.0178432047619046,0.006060367909307789,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,511.0,91.0
92,1.0178371119047618,0.006060747580349745,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,512.0,92.0
93,1.0178279738095237,0.006062269528012286,0.07164700000000013,1.064801,0.993154,-1.2183333333333424e-05,3,513.0,93.0
94,1.0178279738095237,0.006062269528012287,0.07164700000000013,1.064801,0.993154,9.138095238095257e-06,3,514.0,94.0
95,1.0178249285714285,0.006063416206243467,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,515.0,95.0
96,1.017821880952381,0.006063276175948736,0.07164700000000013,1.064801,0.993154,0.0,3,516.0,96.0
97,1.0178005595238095,0.006080225581950818,0.07164700000000013,1.064801,0.993154,-3.350714285714286e-05,3,517.0,97.0
98,1.0177883738095237,0.006075761625451901,0.07164700000000013,1.064801,0.993154,1.2183333333333424e-05,3,518.0,98.0
99,1.0177883738095237,0.006075761625451901,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,519.0,99.0
100,1.0177853261904761,0.006075603543272735,0.07164700000000013,1.064801,0.993154,9.138095238095257e-06,3,520.0,100.0
101,1.0177792333333333,0.006081054320227325,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,521.0,101.0
102,1.0177761857142857,0.0060808917946211655,0.07164700000000013,1.064801,0.993154,0.0,3,522.0,102.0
103,1.0177731404761903,0.006081368607850705,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,523.0,103.0
104,1.0177792309523808,0.00607977282677834,0.07164700000000013,1.064801,0.993154,-3.0476190476189236e-06,3,524.0,104.0
105,1.0177761833333332,0.00607961026572061,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,525.0,105.0
106,1.017773138095238,0.0060807277372254475,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,526.0,106.0
107,1.0177700904761904,0.006080562147916183,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,527.0,107.0
108,1.0177639976190476,0.006083430805415633,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,528.0,108.0
109,1.0177548595238095,0.0060829161973184895,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,529.0,109.0
110,1.0177335357142856,0.006090627660685334,0.07164700000000013,1.064801,0.993154,-1.827857142857127e-05,3,530.0,110.0
111,1.017736580952381,0.006091450805421902,0.07164700000000013,1.064801,0.993154,1.2183333333333424e-05,3,531.0,111.0
112,1.0177396261904763,0.006090353580382327,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,532.0,112.0
113,1.017739626190476,0.006090353580382327,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,533.0,113.0
114,1.0177274428571428,0.006090895742169016,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,534.0,114.0
115,1.017730488095238,0.006090442523788598,0.07164700000000013,1.064801,0.993154,0.0,3,535.0,115.0
116,1.0177274428571428,0.006090895742169017,0.07164700000000013,1.064801,0.993154,0.0,3,536.0,116.0
117,1.017730488095238,0.006090442523788598,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,537.0,117.0
118,1.017724395238095,0.0060894279789199725,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,538.0,118.0
119,1.0177274404761902,0.006088976175475184,0.07164700000000013,1.064801,0.993154,-3.0476190476189236e-06,3,539.0,119.0
120,1.0177213476190474,0.006089238230808662,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,540.0,120.0
121,1.017703069047619,0.006097663534775228,0.07164700000000013,1.064801,0.993154,-2.132380952380944e-05,3,541.0,121.0
122,1.0177000238095237,0.006096824490347383,0.07164700000000013,1.064801,0.993154,9.138095238095257e-06,3,542.0,122.0
123,1.0176969761904762,0.006098541051869515,0.07164700000000013,1.064801,0.993154,-1.218571428571418e-05,3,543.0,123.0
124,1.0176908833333334,0.006098772261553429,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,544.0,124.0
125,1.0176817452380953,0.006101982851371312,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,545.0,125.0
126,1.017687838095238,0.0061017608881118466,0.07164700000000013,1.064801,0.993154,3.0476190476189236e-06,3,546.0,126.0
127,1.0176817476190476,0.006103259719442586,0.07164700000000013,1.064801,0.993154,0.0,3,547.0,127.0
128,1.0176847928571426,0.00610219198184408,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,548.0,128.0
129,1.0176878404761904,0.006102399583128842,0.07164700000000013,1.064801,0.993154,6.09285714285709e-06,3,549.0,129.0
130,1.0176939333333332,0.006102171549096522,0.07164700000000013,1.064801,0.993154,0.0,3,550.0,130.0
131,1.0176908857142857,0.006101966983123485,0.07164700000000013,1.064801,0.993154,0.0,3,551.0,131.0
132,1.0176787023809524,0.0061075176567971885,0.07164700000000013,1.064801,0.993154,-1.2183333333333424e-05,3,552.0,132.0
133,1.0176756571428571,0.006107943789429451,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,553.0,133.0
134,1.0176787023809521,0.006106879907861445,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,554.0,134.0
135,1.0176817476190476,0.006105814322128024,0.07164700000000013,1.064801,0.993154,0.0,3,555.0,135.0
136,1.0176787023809524,0.006106879907861445,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,556.0,136.0
137,1.0176787023809521,0.006106879907861445,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,557.0,137.0
138,1.0176756571428571,0.006107306084992153,0.07164700000000013,1.064801,0.993154,0.0,3,558.0,138.0
139,1.0176787023809521,0.006106879907861445,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,559.0,139.0
140,1.0176817476190474,0.006106452182351986,0.07164700000000013,1.064801,0.993154,9.138095238095257e-06,3,560.0,140.0
141,1.0176878404761904,0.006103676449546002,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,561.0,141.0
142,1.0176787023809524,0.006106879907861445,0.07164700000000013,1.064801,0.993154,0.0,3,562.0,142.0
143,1.0176756571428571,0.006109219497071719,0.07164700000000013,1.064801,0.993154,-1.5230952380952347e-05,3,563.0,143.0
144,1.0176604261904763,0.006114513917664586,0.07164700000000013,1.064801,0.993154,6.09285714285709e-06,3,564.0,144.0
145,1.0176726119047619,0.006103899362534852,0.07164700000000013,1.064801,0.993154,-1.2183333333333424e-05,3,565.0,145.0
146,1.0176573809523808,0.006106001267107857,0.07164700000000013,1.064801,0.993154,-6.09285714285709e-06,3,566.0,146.0
147,1.017660426190476,0.006105584114389495,0.07164700000000013,1.064801,0.993154,0.0,3,567.0,147.0
148,1.0176512880952382,0.0061087455633278085,0.07164700000000013,1.064801,0.993154,-9.138095238095257e-06,3,568.0,148.0
149,1.0176512880952382,0.0061087455633278085,0.07164700000000013,1.064801,0.993154,3.045238095238167e-06,3,569.0,149.0
150,1.0176604261904763,0.00610941291363695,0.07164700000000013,1.064801,0.993154,6.09285714285709e-06,3,570.0,150.0
151,1.0176299642857143,0.0061421345402579,0.07164700000000013,1.064801,0.993154,-2.437142857142889e-05,3,571.0,151.0
152,1.0176330095238093,0.006141099240046495,0.07164700000000013,1.064801,0.993154,-3.045238095238167e-06,3,572.0,152.0
