,index,y,lables
14049,14049,1.028977,2
14050,14050,1.028977,2
14051,14051,1.040492,2
14052,14052,1.036654,2
14053,14053,1.043051,2
14054,14054,1.057124,2
14055,14055,1.049448,2
14056,14056,1.035374,2
14057,14057,1.034095,2
14058,14058,1.032815,2
14059,14059,1.025139,2
14060,14060,1.02258,2
14061,14061,1.025139,2
14062,14062,1.039212,2
14063,14063,1.035374,2
14064,14064,1.035374,2
14065,14065,1.030257,2
14066,14066,1.030257,2
14067,14067,1.025139,2
14068,14068,1.020021,2
14069,14069,1.021301,2
14070,14070,1.02386,2
14071,14071,1.018742,2
14072,14072,1.02258,2
14073,14073,1.021301,2
14074,14074,1.02258,2
14075,14075,1.02258,2
14076,14076,1.02258,2
14077,14077,1.021301,2
14078,14078,1.020021,2
14079,14079,1.014904,2
14080,14080,1.017462,2
14081,14081,1.020021,2
14082,14082,1.018742,2
14083,14083,1.018742,2
14084,14084,1.017462,2
14085,14085,1.020021,2
14086,14086,1.020021,2
14087,14087,1.017462,2
14088,14088,1.017462,2
14089,14089,1.016183,2
14090,14090,1.012345,2
14091,14091,1.004668,2
14092,14092,1.013624,2
14093,14093,1.02386,2
14094,14094,1.02386,2
14095,14095,1.017462,2
14096,14096,1.020021,2
14097,14097,1.020021,2
14098,14098,1.027698,2
14099,14099,1.027698,2
14100,14100,1.034095,2
14101,14101,1.031536,2
14102,14102,1.034095,2
14103,14103,1.031536,2
14104,14104,1.026418,2
14105,14105,1.026418,2
14106,14106,1.028977,2
14107,14107,1.031536,2
14108,14108,1.027698,2
14109,14109,1.027698,2
14110,14110,1.021301,2
14111,14111,1.02258,2
14112,14112,1.036654,2
14113,14113,1.036654,2
14114,14114,1.030257,2
14115,14115,1.018742,2
14116,14116,1.018742,2
14117,14117,1.02258,2
14118,14118,1.050727,2
14119,14119,1.030257,2
14120,14120,1.031536,2
14121,14121,1.02258,2
14122,14122,1.027698,2
14123,14123,1.020021,2
14124,14124,1.020021,2
14125,14125,1.020021,2
14126,14126,1.02386,2
14127,14127,1.02386,2
14128,14128,1.020021,2
14129,14129,1.032815,2
14130,14130,1.045609,2
14131,14131,1.043051,2
14132,14132,1.043051,2
14133,14133,1.039212,2
14134,14134,1.02386,2
14135,14135,1.025139,2
14136,14136,1.027698,2
14137,14137,1.035374,2
14138,14138,1.02258,2
14139,14139,1.011065,2
14140,14140,1.026418,2
14141,14141,1.037933,2
14142,14142,1.043051,2
14143,14143,1.037933,2
14144,14144,1.039212,2
14145,14145,1.032815,2
14146,14146,1.036654,2
14147,14147,1.035374,2
14148,14148,1.035374,2
14149,14149,1.035374,2
14150,14150,1.035374,2
14151,14151,1.035374,2
14152,14152,1.030257,2
14153,14153,1.026418,2
14154,14154,1.036654,2
14155,14155,1.067359,2
14156,14156,1.094227,2
14157,14157,1.069918,2
14158,14158,1.059683,2
14159,14159,1.058403,2
14160,14160,1.058403,2
14161,14161,1.052006,2
14162,14162,1.054565,2
14163,14163,1.045609,2
14164,14164,1.04433,2
14165,14165,1.034095,2
14166,14166,1.041771,2
14167,14167,1.036654,2
14168,14168,1.040492,2
14169,14169,1.032815,2
14170,14170,1.031536,2
14171,14171,1.021301,2
14172,14172,1.06608,2
14173,14173,1.045609,2
14174,14174,1.035374,2
14175,14175,1.031536,2
14176,14176,1.026418,2
14177,14177,1.030257,2
14178,14178,1.027698,2
14179,14179,1.035374,2
14180,14180,1.039212,2
14181,14181,1.048168,2
14182,14182,1.049448,2
14183,14183,1.043051,2
14184,14184,1.045609,2
14185,14185,1.043051,2
14186,14186,1.049448,2
14187,14187,1.039212,2
14188,14188,1.039212,2
14189,14189,1.027698,2
14190,14190,1.040492,2
14191,14191,1.037933,2
14192,14192,1.062242,2
14193,14193,1.077595,2
14194,14194,1.06608,2
14195,14195,1.060962,2
14196,14196,1.039212,2
14197,14197,1.076315,2
14198,14198,1.052006,2
14199,14199,1.060962,2
14200,14200,1.039212,2
14201,14201,1.048168,2
14202,14202,1.04433,2
14203,14203,1.043051,2
14204,14204,1.043051,2
14205,14205,1.04433,2
14206,14206,1.030257,2
14207,14207,1.020021,2
14208,14208,1.02258,2
14209,14209,1.027698,2
14210,14210,1.040492,2
14211,14211,1.064801,2
14212,14212,1.059683,2
14213,14213,1.078874,2
14214,14214,1.072477,2
14215,14215,1.067359,2
14216,14216,1.064801,2
14217,14217,1.059683,2
14218,14218,1.053286,2
14219,14219,1.055845,2
14220,14220,1.055845,2
14221,14221,1.055845,2
14222,14222,1.046889,2
14223,14223,1.054565,2
14224,14224,1.053286,2
14225,14225,1.054565,2
14226,14226,1.050727,2
14227,14227,1.048168,2
14228,14228,1.050727,2
14229,14229,1.048168,2
14230,14230,1.052006,2
14231,14231,1.050727,2
14232,14232,1.054565,2
14233,14233,1.046889,2
14234,14234,1.057124,2
14235,14235,1.053286,2
14236,14236,1.053286,2
14237,14237,1.052006,2
14238,14238,1.054565,2
14239,14239,1.050727,2
14240,14240,1.052006,2
14241,14241,1.049448,2
14242,14242,1.04433,2
14243,14243,1.043051,2
14244,14244,1.092947,2
14245,14245,1.077595,2
14246,14246,1.059683,2
14247,14247,1.055845,2
14248,14248,1.054565,2
14249,14249,1.053286,2
14250,14250,1.052006,2
14251,14251,1.036654,2
14252,14252,1.049448,2
14253,14253,1.049448,2
14254,14254,1.050727,2
14255,14255,1.043051,2
14256,14256,1.049448,2
14257,14257,1.048168,2
14258,14258,1.050727,2
14259,14259,1.049448,2
14260,14260,1.050727,2
14261,14261,1.040492,2
14262,14262,1.041771,2
14263,14263,1.054565,2
14264,14264,1.045609,2
14265,14265,1.045609,2
14266,14266,1.036654,2
14267,14267,1.034095,2
14268,14268,1.032815,2
14269,14269,1.037933,2
14270,14270,1.037933,2
14271,14271,1.039212,2
14272,14272,1.027698,2
14273,14273,1.035374,2
14274,14274,1.035374,2
14275,14275,1.034095,2
14276,14276,1.031536,2
14277,14277,1.018742,2
14278,14278,1.037933,2
14279,14279,1.034095,2
14280,14280,1.053286,2
14281,14281,1.058403,2
14282,14282,1.057124,2
14283,14283,1.052006,2
14284,14284,1.053286,2
14285,14285,1.050727,2
14286,14286,1.049448,2
14287,14287,1.041771,2
14288,14288,1.032815,2
14289,14289,1.035374,2
14290,14290,1.030257,2
14291,14291,1.035374,2
14292,14292,1.034095,2
14293,14293,1.036654,2
14294,14294,1.036654,2
14295,14295,1.039212,2
14296,14296,1.037933,2
14297,14297,1.036654,2
14298,14298,1.027698,2
14299,14299,1.036654,2
14300,14300,1.054565,2
14301,14301,1.060962,2
14302,14302,1.071198,2
14303,14303,1.057124,2
14304,14304,1.075036,2
14305,14305,1.057124,2
14306,14306,1.054565,2
14307,14307,1.046889,2
14308,14308,1.04433,2
14309,14309,1.046889,2
14310,14310,1.045609,2
14311,14311,1.049448,2
14312,14312,1.046889,2
14313,14313,1.04433,2
14314,14314,1.041771,2
14315,14315,1.046889,2
14316,14316,1.041771,2
14317,14317,1.040492,2
14318,14318,1.040492,2
14319,14319,1.037933,2
14320,14320,1.034095,2
14321,14321,1.009786,2
14322,14322,1.00211,2
14323,14323,1.037933,2
14324,14324,1.035374,2
14325,14325,1.026418,2
14326,14326,1.025139,2
14327,14327,1.009786,2
14328,14328,1.012345,2
14329,14329,1.014904,2
14330,14330,1.017462,2
14331,14331,1.016183,2
14332,14332,1.034095,2
14333,14333,1.046889,2
14334,14334,1.04433,2
14335,14335,1.048168,2
14336,14336,1.045609,2
14337,14337,1.043051,2
14338,14338,1.037933,2
14339,14339,1.043051,2
14340,14340,1.045609,2
14341,14341,1.041771,2
14342,14342,1.041771,2
14343,14343,1.032815,2
14344,14344,1.040492,2
14345,14345,1.036654,2
14346,14346,1.039212,2
14347,14347,1.036654,2
14348,14348,1.037933,2
14349,14349,1.034095,2
14350,14350,1.037933,2
14351,14351,1.039212,2
14352,14352,1.034095,2
14353,14353,1.036654,2
14354,14354,1.031536,2
14355,14355,1.037933,2
14356,14356,1.035374,2
14357,14357,1.037933,2
14358,14358,1.035374,2
14359,14359,1.025139,2
14360,14360,1.012345,2
14361,14361,1.025139,2
14362,14362,1.032815,2
