,mean,std,range,max,min,slope,label,end,start
0,2.4877914212922048,0.07346639462883482,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.971536534764862e-07,3,420000.0,0.0
1,2.487865470495889,0.07343555349598158,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.887029789990958e-07,3,420175.0,175.0
2,2.487938233374507,0.07340665283373539,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.870927726890738e-07,3,420350.0,350.0
3,2.48801152228974,0.07337699159130281,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.935091976226627e-07,3,420525.0,525.0
4,2.488085095044499,0.07334692472803503,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.954565847796655e-07,3,420700.0,700.0
5,2.4881588089483015,0.073316661234829,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.884522396663747e-07,3,420875.0,875.0
6,2.4882321397655174,0.0732869974653105,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.828906780550391e-07,3,421050.0,1050.0
7,2.4883062531418383,0.0732561880368757,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.912508159702319e-07,3,421225.0,1225.0
8,2.4883806977412375,0.07322490134749149,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.826814434245254e-07,3,421400.0,1400.0
9,2.488453115892963,0.07319664359196654,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.774811481318869e-07,3,421575.0,1575.0
10,2.4885259256671115,0.07316783247249686,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.879387794750491e-07,3,421750.0,1750.0
11,2.4885998675381256,0.07313737072328028,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.932187581456374e-07,3,421925.0,1925.0
12,2.4886756534265615,0.07310414332751364,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.92351683481566e-07,3,422100.0,2100.0
13,2.488751237135385,0.07307123802614107,0.25194447619346017,2.6266564613969385,2.3747119852034784,5.987809236159359e-07,3,422275.0,2275.0
14,2.4888273767731532,0.07303749879725474,0.2517605709491555,2.6266564613969385,2.374895890447783,5.916648972972188e-07,3,422450.0,2450.0
15,2.4889033557164173,0.0730040298149162,0.2517605709491555,2.6266564613969385,2.374895890447783,5.905739264527473e-07,3,422625.0,2625.0
16,2.488978151390247,0.07297238078945502,0.2517605709491555,2.6266564613969385,2.374895890447783,5.882486871154753e-07,3,422800.0,2800.0
17,2.489054079786719,0.072939027135125,0.2517605709491555,2.6266564613969385,2.374895890447783,5.92922109011079e-07,3,422975.0,2975.0
18,2.4891310445220824,0.0729040931845188,0.25127670326392026,2.6266564613969385,2.3753797581330183,5.925655315666959e-07,3,423150.0,3150.0
19,2.489205182332621,0.07287348093025212,0.25127670326392026,2.6266564613969385,2.3753797581330183,5.863282629531518e-07,3,423325.0,3325.0
20,2.489280033084702,0.07284181316373363,0.25127670326392026,2.6266564613969385,2.3753797581330183,5.966013004875939e-07,3,423500.0,3500.0
21,2.489356400648499,0.07280785775266821,0.25040118227164454,2.6266564613969385,2.376255279125294,5.919250839331462e-07,3,423675.0,3675.0
22,2.489432426091252,0.07277445285837242,0.25040118227164454,2.6266564613969385,2.376255279125294,5.898921492700168e-07,3,423850.0,3850.0
23,2.489508019701332,0.07274172310120826,0.25040118227164454,2.6266564613969385,2.376255279125294,5.849314795582039e-07,3,424025.0,4025.0
24,2.4895839398097306,0.07270851044428839,0.25040118227164454,2.6266564613969385,2.376255279125294,5.899805833933595e-07,3,424200.0,4200.0
25,2.4896606288390606,0.0726741388920829,0.24932483590330046,2.6266564613969385,2.377331625493638,5.906935897532603e-07,3,424375.0,4375.0
26,2.4897356819011005,0.07264227697495679,0.24932483590330046,2.6266564613969385,2.377331625493638,5.861128274843657e-07,3,424550.0,4550.0
27,2.4898111668407994,0.07260978931578693,0.24932483590330046,2.6266564613969385,2.377331625493638,5.880773671268988e-07,3,424725.0,4725.0
28,2.489887319071858,0.0725763027494636,0.24932483590330046,2.6266564613969385,2.377331625493638,5.859803435734668e-07,3,424900.0,4900.0
29,2.4899630803109556,0.07254342969085188,0.24932483590330046,2.6266564613969385,2.377331625493638,5.826733950652627e-07,3,425075.0,5075.0
30,2.490037662796361,0.07251236266525962,0.24932483590330046,2.6266564613969385,2.377331625493638,5.837261670130016e-07,3,425250.0,5250.0
31,2.490112827612406,0.07248043956011974,0.24932483590330046,2.6266564613969385,2.377331625493638,5.858592641536854e-07,3,425425.0,5425.0
32,2.4901886740723196,0.07244750139348707,0.24932483590330046,2.6266564613969385,2.377331625493638,5.866444149064301e-07,3,425600.0,5600.0
33,2.4902630428745787,0.07241680890610616,0.24932483590330046,2.6266564613969385,2.377331625493638,5.817863930729816e-07,3,425775.0,5775.0
34,2.490337738395306,0.0723856425462201,0.24932483590330046,2.6266564613969385,2.377331625493638,5.847932359781421e-07,3,425950.0,5950.0
35,2.4904132322862425,0.0723532994883061,0.24932483590330046,2.6266564613969385,2.377331625493638,5.881524919190594e-07,3,426125.0,6125.0
36,2.490487518136379,0.0723227856850231,0.24932483590330046,2.6266564613969385,2.377331625493638,5.805233058024801e-07,3,426300.0,6300.0
37,2.490562554423812,0.07229117679759414,0.24932483590330046,2.6266564613969385,2.377331625493638,5.832992247791769e-07,3,426475.0,6475.0
38,2.490637355823368,0.07225994092417931,0.24932483590330046,2.6266564613969385,2.377331625493638,5.850065483105261e-07,3,426650.0,6650.0
39,2.490711765568558,0.07222930203750748,0.24932483590330046,2.6266564613969385,2.377331625493638,5.779897703769807e-07,3,426825.0,6825.0
40,2.4907859640389614,0.07219901172159879,0.24932483590330046,2.6266564613969385,2.377331625493638,5.790208318001594e-07,3,427000.0,7000.0
41,2.4908607539423864,0.07216786172291871,0.24932483590330046,2.6266564613969385,2.377331625493638,5.812762069000826e-07,3,427175.0,7175.0
42,2.4909369715626126,0.07213453657359066,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.72145652153461e-07,3,427350.0,7350.0
43,2.4910110873102758,0.07210442447252242,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.760829033390231e-07,3,427525.0,7525.0
44,2.4910864944056406,0.07207240370750508,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.826652016949747e-07,3,427700.0,7700.0
45,2.491162403595881,0.07203964411767753,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.788897294377286e-07,3,427875.0,7875.0
46,2.4912371871978505,0.07200860128582606,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.788480188769963e-07,3,428050.0,8050.0
47,2.491312516742906,0.07197676032548189,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.790901599068572e-07,3,428225.0,8225.0
48,2.491388567962001,0.0719438425047475,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.814700014856151e-07,3,428400.0,8400.0
49,2.491464476082372,0.07191116442131788,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.782615615887311e-07,3,428575.0,8575.0
50,2.4915398221816942,0.07187935830613675,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.77722026738917e-07,3,428750.0,8750.0
51,2.49161601635117,0.07184628443501367,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.822035991927686e-07,3,428925.0,8925.0
52,2.4916921506012923,0.07181332422423697,0.24744335775812587,2.6266564613969385,2.3792131036388127,5.821935473020636e-07,3,429100.0,9100.0
53,2.491768954532912,0.07177934855576716,0.24651652456573592,2.6266564613969385,2.3801399368312026,5.860417624477971e-07,3,429275.0,9275.0
54,2.4918456323816494,0.07174559591231794,0.24616395082537013,2.6266564613969385,2.3804925105715684,5.835960621369226e-07,3,429450.0,9450.0
55,2.4919213911509215,0.0717132447874589,0.24616395082537013,2.6266564613969385,2.3804925105715684,5.742071543203825e-07,3,429625.0,9625.0
56,2.491995948324049,0.07168271659081321,0.24616395082537013,2.6266564613969385,2.3804925105715684,5.68114460379341e-07,3,429800.0,9800.0
57,2.4920725140531803,0.0716491783154602,0.24616395082537013,2.6266564613969385,2.3804925105715684,5.838504315581622e-07,3,429975.0,9975.0
58,2.4921502967589917,0.07161380331628617,0.24534758550694047,2.6266564613969385,2.381308875889998,5.812727438717149e-07,3,430150.0,10150.0
59,2.492226143624976,0.07158141602739265,0.24534758550694047,2.6266564613969385,2.381308875889998,5.757930664479959e-07,3,430325.0,10325.0
60,2.492301884848808,0.07154920943655353,0.24534758550694047,2.6266564613969385,2.381308875889998,5.781086774615381e-07,3,430500.0,10500.0
61,2.4923780155407536,0.07151642791233997,0.24534758550694047,2.6266564613969385,2.381308875889998,5.812415800741015e-07,3,430675.0,10675.0
62,2.4924529254839833,0.07148550301678494,0.24534758550694047,2.6266564613969385,2.381308875889998,5.713163463532894e-07,3,430850.0,10850.0
63,2.4925290053418094,0.07145284076639381,0.24534758550694047,2.6266564613969385,2.381308875889998,5.819814511462338e-07,3,431025.0,11025.0
64,2.492606226066283,0.07141845631430661,0.24436969201797298,2.6266564613969385,2.3822867693789656,5.785563062464023e-07,3,431200.0,11200.0
65,2.492681031385602,0.07138774007342671,0.24436969201797298,2.6266564613969385,2.3822867693789656,5.778421299583925e-07,3,431375.0,11375.0
66,2.492756719621032,0.07135573065755291,0.24436969201797298,2.6266564613969385,2.3822867693789656,5.777200952100416e-07,3,431550.0,11550.0
67,2.4928335490388456,0.0713220137801316,0.24436969201797298,2.6266564613969385,2.3822867693789656,5.788229232843025e-07,3,431725.0,11725.0
68,2.492910588466357,0.07128798761379414,0.2434057502341549,2.6266564613969385,2.3832507111627836,5.705520476601656e-07,3,431900.0,11900.0
69,2.4929857869978527,0.07125677867615858,0.2434057502341549,2.6266564613969385,2.3832507111627836,5.716901961804929e-07,3,432075.0,12075.0
70,2.493062070304062,0.07122395397974317,0.2434057502341549,2.6266564613969385,2.3832507111627836,5.752265773196403e-07,3,432250.0,12250.0
71,2.4931386936480777,0.07119063109305852,0.2432554327206118,2.6266564613969385,2.3834010286763267,5.731110727084712e-07,3,432425.0,12425.0
72,2.4932136402095746,0.07115984367292282,0.2432554327206118,2.6266564613969385,2.3834010286763267,5.722260995904332e-07,3,432600.0,12600.0
73,2.4932897541966446,0.07112733196017176,0.2432554327206118,2.6266564613969385,2.3834010286763267,5.771491651578806e-07,3,432775.0,12775.0
74,2.4933671592696602,0.07109287693241907,0.2432554327206118,2.6266564613969385,2.3834010286763267,5.755018113065245e-07,3,432950.0,12950.0
75,2.493441984145657,0.07106232334777719,0.2432554327206118,2.6266564613969385,2.3834010286763267,5.764655880547172e-07,3,433125.0,13125.0
76,2.493518842325882,0.07102874569775512,0.2432519840211831,2.6266564613969385,2.3834044773757554,5.782690468655284e-07,3,433300.0,13300.0
77,2.4935964418100234,0.07099405273645686,0.24314351063028194,2.6266564613969385,2.3835129507666566,5.780107768871924e-07,3,433475.0,13475.0
78,2.493673068067604,0.07096086504336205,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.757102069636078e-07,3,433650.0,13650.0
79,2.4937500780332473,0.07092711572382546,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.747452239822257e-07,3,433825.0,13825.0
80,2.4938274328354995,0.07089285814208066,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.768096475875083e-07,3,434000.0,14000.0
81,2.493904525200083,0.07085901899942774,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.692984301095295e-07,3,434175.0,14175.0
82,2.4939806814414145,0.07082662714179104,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.699316583684341e-07,3,434350.0,14350.0
83,2.4940575195158194,0.07079322130310295,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.741219133207015e-07,3,434525.0,14525.0
84,2.494135492407368,0.07075808989769257,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.706133853174469e-07,3,434700.0,14700.0
85,2.49421187998264,0.07072540699450855,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.667369807608021e-07,3,434875.0,14875.0
86,2.494288729631119,0.07069203904012455,0.24296855710433185,2.6266564613969385,2.3836879042926067,5.699843208693413e-07,3,435050.0,15050.0
87,2.4943664309577493,0.07065738270201732,0.24265673773752727,2.6266564613969385,2.3839997236594113,5.681715265393332e-07,3,435225.0,15225.0
88,2.4944426972896983,0.07062494400804145,0.24265673773752727,2.6266564613969385,2.3839997236594113,5.676574098035908e-07,3,435400.0,15400.0
89,2.4945199617789378,0.07059100285291733,0.24265673773752727,2.6266564613969385,2.3839997236594113,5.72472664344701e-07,3,435575.0,15575.0
90,2.494597597537578,0.07055650931180496,0.24263258155949963,2.6266564613969385,2.384023879837439,5.767942790996154e-07,3,435750.0,15750.0
91,2.4946750625728282,0.07052229664412102,0.2421580267876129,2.6266564613969385,2.3844984346093256,5.722793544006775e-07,3,435925.0,15925.0
92,2.4947523579566453,0.07048836892334728,0.2421580267876129,2.6266564613969385,2.3844984346093256,5.725148074380515e-07,3,436100.0,16100.0
93,2.4948304864206845,0.0704531796024854,0.2421580267876129,2.6266564613969385,2.3844984346093256,5.747337617644465e-07,3,436275.0,16275.0
94,2.4949082737966197,0.07041851890334927,0.2421580267876129,2.6266564613969385,2.3844984346093256,5.65127242812373e-07,3,436450.0,16450.0
95,2.494984918189893,0.07038563378599941,0.2421580267876129,2.6266564613969385,2.3844984346093256,5.662197713307274e-07,3,436625.0,16625.0
96,2.4950631030410086,0.07035041041569319,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.684183797820403e-07,3,436800.0,16800.0
97,2.495140988117631,0.07031567398865496,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.670077392854433e-07,3,436975.0,16975.0
98,2.495217506716651,0.07028304476131661,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.645427979662213e-07,3,437150.0,17150.0
99,2.495294979516228,0.07024898012083082,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.678313453181778e-07,3,437325.0,17325.0
100,2.4953727395678644,0.07021449797777432,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.669797187830149e-07,3,437500.0,17500.0
101,2.49544939479297,0.07018172116331223,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.614877697823127e-07,3,437675.0,17675.0
102,2.4955267353051904,0.07014791835634261,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.689111090192412e-07,3,437850.0,17850.0
103,2.495604817581933,0.07011299737668775,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.616169527392592e-07,3,438025.0,18025.0
104,2.4956811410218385,0.07008077831506641,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.592542145239663e-07,3,438200.0,18200.0
105,2.4957586957793905,0.07004670527933823,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.686638790088408e-07,3,438375.0,18375.0
106,2.4958365468058834,0.07001218956067554,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.600636192797074e-07,3,438550.0,18550.0
107,2.4959146434133745,0.06997732408499484,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.711009706282265e-07,3,438725.0,18725.0
108,2.495993947949147,0.06994060983326561,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.703147168359628e-07,3,438900.0,18900.0
109,2.4960723274159973,0.06990534359725713,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.646139458275835e-07,3,439075.0,19075.0
110,2.4961505703544598,0.06987031589047103,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.689603714609936e-07,3,439250.0,19250.0
111,2.4962296003124833,0.06983408618402845,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.659937934669674e-07,3,439425.0,19425.0
112,2.4963083559347408,0.06979829908207508,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.679175736783126e-07,3,439600.0,19600.0
113,2.496385649366307,0.06976477409016037,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.677434319790022e-07,3,439775.0,19775.0
114,2.496464859271375,0.06972832107940319,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.704633922213691e-07,3,439950.0,19950.0
115,2.4965449524409533,0.06969049972797389,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.684859232209215e-07,3,440125.0,20125.0
116,2.496624017530845,0.06965430444810268,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.611301972359753e-07,3,440300.0,20300.0
117,2.4967018127517226,0.0696200909464713,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.648004013715352e-07,3,440475.0,20475.0
118,2.4967804474775446,0.06958460496221125,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.673882308459592e-07,3,440650.0,20650.0
119,2.4968592159752934,0.06954892701590248,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.664656322605646e-07,3,440825.0,20825.0
120,2.496936427824842,0.06951564950274465,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.578785931851027e-07,3,441000.0,21000.0
121,2.497013988177722,0.06948186501145134,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.673265341988992e-07,3,441175.0,21175.0
122,2.4970916869478543,0.0694478899583051,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.63202575451825e-07,3,441350.0,21350.0
123,2.497170562671785,0.06941212760488621,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.581179370880312e-07,3,441525.0,21525.0
124,2.4972485150054884,0.06937780620138088,0.24130483013565618,2.6266564613969385,2.3853516312612824,5.547553453632966e-07,3,441700.0,21700.0
125,2.49732839119192,0.0693404885792066,0.2382020054425804,2.6266564613969385,2.388454455954358,5.662452883450459e-07,3,441875.0,21875.0
126,2.4974072386027073,0.06930483056422258,0.23681403552203895,2.6266564613969385,2.3898424258748996,5.625072007333219e-07,3,442050.0,22050.0
127,2.497484364849724,0.06927182924002882,0.23681403552203895,2.6266564613969385,2.3898424258748996,5.539773995735411e-07,3,442225.0,22225.0
128,2.4975617015228964,0.06923852475385293,0.23681403552203895,2.6266564613969385,2.3898424258748996,5.591295302732148e-07,3,442400.0,22400.0
129,2.4976402086754086,0.0692034579637096,0.23681403552203895,2.6266564613969385,2.3898424258748996,5.616474583826673e-07,3,442575.0,22575.0
130,2.4977178885396656,0.06916966046735204,0.23656623607761285,2.6266564613969385,2.3900902253193257,5.532054334129394e-07,3,442750.0,22750.0
131,2.497794914878488,0.06913689559094455,0.23656623607761285,2.6266564613969385,2.3900902253193257,5.564920241300397e-07,3,442925.0,22925.0
132,2.497873246813119,0.06910216238556903,0.23656623607761285,2.6266564613969385,2.3900902253193257,5.598468553232945e-07,3,443100.0,23100.0
