,index,y,lables
12397,12397,0.799799,2
12398,12398,0.804916,2
12399,12399,0.808753,2
12400,12400,0.824104,2
12401,12401,0.834338,2
12402,12402,0.854806,2
12403,12403,0.857365,2
12404,12404,0.827942,2
12405,12405,0.862482,2
12406,12406,0.808753,2
12407,12407,0.792123,2
12408,12408,0.788285,2
12409,12409,0.793402,2
12410,12410,0.787006,2
12411,12411,0.81515,2
12412,12412,0.81515,2
12413,12413,0.811312,2
12414,12414,0.81515,2
12415,12415,0.820267,2
12416,12416,0.825384,2
12417,12417,0.834338,2
12418,12418,0.850969,2
12419,12419,0.86632,2
12420,12420,0.879112,2
12421,12421,0.845852,2
12422,12422,0.871437,2
12423,12423,0.875274,2
12424,12424,0.871437,2
12425,12425,0.867599,2
12426,12426,0.858644,2
12427,12427,0.856086,2
12428,12428,0.854806,2
12429,12429,0.861203,2
12430,12430,0.873995,2
12431,12431,0.889346,2
12432,12432,0.890625,2
12433,12433,0.912373,2
12434,12434,0.931561,2
12435,12435,0.909814,2
12436,12436,0.891905,2
12437,12437,0.907256,2
12438,12438,0.913652,2
12439,12439,0.89958,2
12440,12440,0.891905,2
12441,12441,0.879112,2
12442,12442,0.877833,2
12443,12443,0.873995,2
12444,12444,0.88295,2
12445,12445,0.885508,2
12446,12446,0.922607,2
12447,12447,0.935399,2
12448,12448,0.952029,2
12449,12449,0.95075,2
12450,12450,0.95075,2
12451,12451,0.969939,2
12452,12452,0.96738,2
12453,12453,0.936678,2
12454,12454,0.926444,2
12455,12455,0.932841,2
12456,12456,0.939237,2
12457,12457,0.945633,2
12458,12458,0.957146,2
12459,12459,0.959705,2
12460,12460,0.958426,2
12461,12461,0.952029,2
12462,12462,0.949471,2
12463,12463,0.943075,2
12464,12464,0.935399,2
12465,12465,0.921327,2
12466,12466,0.91749,2
12467,12467,0.909814,2
12468,12468,0.903418,2
12469,12469,0.895742,2
12470,12470,0.893184,2
12471,12471,0.886788,2
12472,12472,0.885508,2
12473,12473,0.884229,2
12474,12474,0.880391,2
12475,12475,0.879112,2
12476,12476,0.872716,2
12477,12477,0.879112,2
12478,12478,0.881671,2
