,index,y,lables
9095,9095,0.790848,2
9096,9096,0.795973,2
9097,9097,0.801099,2
9098,9098,0.807505,2
9099,9099,0.790848,2
9100,9100,0.787004,2
9101,9101,0.760096,2
9102,9102,0.77291,2
9103,9103,0.790848,2
9104,9104,0.793411,2
9105,9105,0.790848,2
9106,9106,0.776753,2
9107,9107,0.780598,2
9108,9108,0.775472,2
9109,9109,0.781879,2
9110,9110,0.787004,2
9111,9111,0.775472,2
9112,9112,0.766503,2
9113,9113,0.770347,2
9114,9114,0.765222,2
9115,9115,0.770347,2
9116,9116,0.77291,2
9117,9117,0.776753,2
9118,9118,0.776753,2
9119,9119,0.774191,2
9120,9120,0.752408,2
9121,9121,0.746002,2
9122,9122,0.754971,2
9123,9123,0.756252,2
9124,9124,0.752408,2
9125,9125,0.756252,2
9126,9126,0.761378,2
9127,9127,0.75369,2
9128,9128,0.749846,2
9129,9129,0.765222,2
9130,9130,0.769065,2
9131,9131,0.762659,2
9132,9132,0.758815,2
9133,9133,0.754971,2
9134,9134,0.760096,2
9135,9135,0.758815,2
9136,9136,0.754971,2
9137,9137,0.75369,2
9138,9138,0.75369,2
9139,9139,0.751127,2
9140,9140,0.748564,2
9141,9141,0.748564,2
9142,9142,0.748564,2
9143,9143,0.749846,2
9144,9144,0.749846,2
9145,9145,0.748564,2
9146,9146,0.748564,2
9147,9147,0.740876,2
9148,9148,0.738314,2
9149,9149,0.739595,2
9150,9150,0.738314,2
9151,9151,0.742158,2
9152,9152,0.742158,2
9153,9153,0.743439,2
9154,9154,0.749846,2
9155,9155,0.746002,2
9156,9156,0.743439,2
9157,9157,0.742158,2
9158,9158,0.743439,2
9159,9159,0.742158,2
9160,9160,0.742158,2
9161,9161,0.737032,2
9162,9162,0.737032,2
9163,9163,0.738314,2
9164,9164,0.743439,2
9165,9165,0.739595,2
9166,9166,0.756252,2
9167,9167,0.75369,2
9168,9168,0.747283,2
9169,9169,0.748564,2
9170,9170,0.749846,2
9171,9171,0.752408,2
9172,9172,0.757534,2
9173,9173,0.751127,2
9174,9174,0.751127,2
9175,9175,0.752408,2
9176,9176,0.75369,2
9177,9177,0.75369,2
9178,9178,0.756252,2
9179,9179,0.756252,2
9180,9180,0.754971,2
9181,9181,0.752408,2
9182,9182,0.751127,2
9183,9183,0.748564,2
9184,9184,0.738314,2
9185,9185,0.746002,2
9186,9186,0.754971,2
9187,9187,0.740876,2
9188,9188,0.738314,2
9189,9189,0.747283,2
9190,9190,0.747283,2
9191,9191,0.738314,2
9192,9192,0.740876,2
9193,9193,0.746002,2
9194,9194,0.737032,2
9195,9195,0.726782,2
9196,9196,0.733188,2
9197,9197,0.726782,2
9198,9198,0.728063,2
9199,9199,0.724219,2
9200,9200,0.729344,2
9201,9201,0.728063,2
9202,9202,0.729344,2
9203,9203,0.717812,2
9204,9204,0.720375,2
9205,9205,0.726782,2
9206,9206,0.728063,2
9207,9207,0.722938,2
9208,9208,0.720375,2
9209,9209,0.720375,2
9210,9210,0.721656,2
9211,9211,0.722938,2
9212,9212,0.717812,2
9213,9213,0.717812,2
9214,9214,0.721656,2
9215,9215,0.728063,2
9216,9216,0.731907,2
9217,9217,0.73447,2
9218,9218,0.739595,2
9219,9219,0.746002,2
9220,9220,0.749846,2
9221,9221,0.747283,2
9222,9222,0.748564,2
9223,9223,0.74472,2
9224,9224,0.740876,2
9225,9225,0.738314,2
9226,9226,0.731907,2
9227,9227,0.726782,2
9228,9228,0.7255,2
9229,9229,0.726782,2
9230,9230,0.729344,2
9231,9231,0.7255,2
9232,9232,0.728063,2
9233,9233,0.731907,2
9234,9234,0.731907,2
9235,9235,0.73447,2
9236,9236,0.735751,2
9237,9237,0.735751,2
9238,9238,0.738314,2
9239,9239,0.735751,2
9240,9240,0.73447,2
9241,9241,0.731907,2
9242,9242,0.731907,2
9243,9243,0.729344,2
9244,9244,0.726782,2
9245,9245,0.726782,2
9246,9246,0.724219,2
9247,9247,0.7255,2
9248,9248,0.726782,2
9249,9249,0.728063,2
9250,9250,0.730626,2
9251,9251,0.730626,2
9252,9252,0.730626,2
9253,9253,0.733188,2
9254,9254,0.728063,2
9255,9255,0.726782,2
9256,9256,0.721656,2
9257,9257,0.720375,2
9258,9258,0.720375,2
9259,9259,0.711406,2
9260,9260,0.70628,2
9261,9261,0.701155,2
9262,9262,0.704999,2
9263,9263,0.70628,2
9264,9264,0.707562,2
9265,9265,0.710124,2
9266,9266,0.708843,2
9267,9267,0.708843,2
9268,9268,0.710124,2
9269,9269,0.707562,2
9270,9270,0.70628,2
9271,9271,0.707562,2
9272,9272,0.699874,2
9273,9273,0.694748,2
9274,9274,0.694748,2
9275,9275,0.699874,2
9276,9276,0.697311,2
9277,9277,0.69603,2
9278,9278,0.69603,2
9279,9279,0.693467,2
9280,9280,0.692186,2
9281,9281,0.688342,2
9282,9282,0.688342,2
9283,9283,0.688342,2
9284,9284,0.68706,2
9285,9285,0.688342,2
9286,9286,0.689623,2
9287,9287,0.693467,2
9288,9288,0.694748,2
9289,9289,0.694748,2
9290,9290,0.697311,2
9291,9291,0.692186,2
9292,9292,0.692186,2
9293,9293,0.689623,2
9294,9294,0.688342,2
9295,9295,0.681935,2
9296,9296,0.681935,2
9297,9297,0.680654,2
9298,9298,0.678091,2
9299,9299,0.675528,2
9300,9300,0.675528,2
9301,9301,0.672966,2
9302,9302,0.675528,2
9303,9303,0.674247,2
9304,9304,0.672966,2
9305,9305,0.669122,2
9306,9306,0.672966,2
9307,9307,0.67681,2
9308,9308,0.680654,2
9309,9309,0.689623,2
9310,9310,0.690904,2
9311,9311,0.690904,2
9312,9312,0.689623,2
9313,9313,0.683216,2
9314,9314,0.679372,2
9315,9315,0.67681,2
9316,9316,0.672966,2
9317,9317,0.674247,2
9318,9318,0.669122,2
9319,9319,0.665278,2
9320,9320,0.662715,2
9321,9321,0.662715,2
9322,9322,0.663996,2
9323,9323,0.662715,2
9324,9324,0.658871,2
9325,9325,0.658871,2
9326,9326,0.65759,2
9327,9327,0.658871,2
9328,9328,0.658871,2
9329,9329,0.661434,2
9330,9330,0.661434,2
9331,9331,0.662715,2
9332,9332,0.656308,2
9333,9333,0.656308,2
9334,9334,0.652464,2
9335,9335,0.652464,2
9336,9336,0.651183,2
9337,9337,0.652464,2
9338,9338,0.651183,2
9339,9339,0.64862,2
9340,9340,0.644776,2
9341,9341,0.646058,2
9342,9342,0.646058,2
9343,9343,0.647339,2
9344,9344,0.644776,2
9345,9345,0.64862,2
9346,9346,0.651183,2
9347,9347,0.64862,2
9348,9348,0.643495,2
9349,9349,0.63837,2
9350,9350,0.637088,2
9351,9351,0.637088,2
9352,9352,0.637088,2
9353,9353,0.635807,2
9354,9354,0.637088,2
9355,9355,0.633244,2
9356,9356,0.634526,2
9357,9357,0.6294,2
9358,9358,0.6294,2
9359,9359,0.626838,2
9360,9360,0.630682,2
9361,9361,0.633244,2
9362,9362,0.639651,2
9363,9363,0.640932,2
9364,9364,0.642214,2
9365,9365,0.644776,2
9366,9366,0.634526,2
9367,9367,0.634526,2
9368,9368,0.655027,2
9369,9369,0.655027,2
9370,9370,0.651183,2
9371,9371,0.651183,2
9372,9372,0.647339,2
9373,9373,0.644776,2
9374,9374,0.643495,2
9375,9375,0.640932,2
9376,9376,0.637088,2
9377,9377,0.635807,2
9378,9378,0.634526,2
