,index,y,lables
6651,6651,0.243324,3
6652,6652,0.242045,3
6653,6653,0.242045,3
6654,6654,0.243324,3
6655,6655,0.244603,3
6656,6656,0.248441,3
6657,6657,0.251,3
6658,6658,0.254837,3
6659,6659,0.248441,3
6660,6660,0.24972,3
6661,6661,0.244603,3
6662,6662,0.24972,3
6663,6663,0.251,3
6664,6664,0.24972,3
6665,6665,0.24972,3
6666,6666,0.24972,3
6667,6667,0.24972,3
6668,6668,0.24972,3
6669,6669,0.253558,3
6670,6670,0.24972,3
6671,6671,0.252279,3
6672,6672,0.251,3
6673,6673,0.251,3
6674,6674,0.248441,3
6675,6675,0.251,3
6676,6676,0.245883,3
6677,6677,0.24972,3
6678,6678,0.24972,3
6679,6679,0.247162,3
6680,6680,0.24972,3
6681,6681,0.248441,3
6682,6682,0.248441,3
6683,6683,0.247162,3
6684,6684,0.248441,3
6685,6685,0.247162,3
6686,6686,0.248441,3
6687,6687,0.24972,3
6688,6688,0.245883,3
6689,6689,0.248441,3
6690,6690,0.247162,3
6691,6691,0.248441,3
6692,6692,0.242045,3
6693,6693,0.247162,3
6694,6694,0.248441,3
6695,6695,0.248441,3
6696,6696,0.248441,3
6697,6697,0.24972,3
6698,6698,0.24972,3
6699,6699,0.24972,3
6700,6700,0.248441,3
6701,6701,0.248441,3
6702,6702,0.24972,3
6703,6703,0.248441,3
6704,6704,0.24972,3
6705,6705,0.24972,3
6706,6706,0.24972,3
6707,6707,0.24972,3
6708,6708,0.24972,3
6709,6709,0.24972,3
6710,6710,0.24972,3
6711,6711,0.24972,3
6712,6712,0.248441,3
6713,6713,0.24972,3
6714,6714,0.248441,3
6715,6715,0.251,3
6716,6716,0.248441,3
6717,6717,0.24972,3
6718,6718,0.24972,3
6719,6719,0.251,3
6720,6720,0.248441,3
6721,6721,0.251,3
6722,6722,0.24972,3
6723,6723,0.248441,3
6724,6724,0.24972,3
6725,6725,0.24972,3
6726,6726,0.248441,3
6727,6727,0.251,3
6728,6728,0.24972,3
6729,6729,0.24972,3
6730,6730,0.243324,3
6731,6731,0.251,3
6732,6732,0.24972,3
6733,6733,0.24972,3
6734,6734,0.24972,3
6735,6735,0.24972,3
6736,6736,0.248441,3
6737,6737,0.248441,3
6738,6738,0.251,3
6739,6739,0.24972,3
