,index,y,lables
16233,16233,0.38274,3
16234,16234,0.38146,3
16235,16235,0.38146,3
16236,16236,0.376344,3
16237,16237,0.378902,3
16238,16238,0.373785,3
16239,16239,0.38274,3
16240,16240,0.38146,3
16241,16241,0.38146,3
16242,16242,0.38146,3
16243,16243,0.380181,3
16244,16244,0.38146,3
16245,16245,0.378902,3
16246,16246,0.378902,3
16247,16247,0.38274,3
16248,16248,0.38274,3
16249,16249,0.385298,3
16250,16250,0.384019,3
16251,16251,0.386577,3
16252,16252,0.385298,3
16253,16253,0.385298,3
16254,16254,0.385298,3
16255,16255,0.386577,3
16256,16256,0.38274,3
16257,16257,0.38274,3
16258,16258,0.377623,3
16259,16259,0.38146,3
16260,16260,0.38146,3
16261,16261,0.38146,3
16262,16262,0.38146,3
16263,16263,0.380181,3
16264,16264,0.38146,3
16265,16265,0.38146,3
16266,16266,0.38146,3
16267,16267,0.380181,3
16268,16268,0.378902,3
16269,16269,0.373785,3
16270,16270,0.378902,3
16271,16271,0.380181,3
16272,16272,0.377623,3
16273,16273,0.380181,3
16274,16274,0.380181,3
16275,16275,0.380181,3
16276,16276,0.378902,3
16277,16277,0.38146,3
16278,16278,0.377623,3
16279,16279,0.378902,3
16280,16280,0.378902,3
16281,16281,0.380181,3
16282,16282,0.377623,3
16283,16283,0.376344,3
16284,16284,0.377623,3
16285,16285,0.376344,3
16286,16286,0.376344,3
16287,16287,0.377623,3
16288,16288,0.376344,3
16289,16289,0.377623,3
16290,16290,0.372506,3
16291,16291,0.377623,3
16292,16292,0.376344,3
16293,16293,0.376344,3
16294,16294,0.375065,3
16295,16295,0.377623,3
16296,16296,0.376344,3
16297,16297,0.376344,3
16298,16298,0.377623,3
16299,16299,0.375065,3
16300,16300,0.376344,3
16301,16301,0.373785,3
16302,16302,0.375065,3
16303,16303,0.373785,3
16304,16304,0.376344,3
16305,16305,0.375065,3
16306,16306,0.376344,3
16307,16307,0.377623,3
16308,16308,0.375065,3
16309,16309,0.377623,3
16310,16310,0.376344,3
16311,16311,0.376344,3
16312,16312,0.373785,3
16313,16313,0.376344,3
16314,16314,0.375065,3
16315,16315,0.378902,3
16316,16316,0.372506,3
16317,16317,0.373785,3
16318,16318,0.375065,3
16319,16319,0.373785,3
16320,16320,0.375065,3
16321,16321,0.373785,3
16322,16322,0.375065,3
16323,16323,0.368669,3
16324,16324,0.376344,3
16325,16325,0.375065,3
16326,16326,0.373785,3
16327,16327,0.373785,3
16328,16328,0.373785,3
16329,16329,0.373785,3
16330,16330,0.372506,3
16331,16331,0.376344,3
16332,16332,0.372506,3
16333,16333,0.373785,3
16334,16334,0.364831,3
16335,16335,0.373785,3
16336,16336,0.372506,3
16337,16337,0.372506,3
16338,16338,0.372506,3
16339,16339,0.372506,3
16340,16340,0.373785,3
16341,16341,0.373785,3
16342,16342,0.373785,3
16343,16343,0.375065,3
16344,16344,0.375065,3
16345,16345,0.372506,3
16346,16346,0.376344,3
16347,16347,0.391694,3
16348,16348,0.390415,3
16349,16349,0.395531,3
16350,16350,0.392973,3
16351,16351,0.392973,3
16352,16352,0.387856,3
16353,16353,0.390415,3
16354,16354,0.384019,3
16355,16355,0.389135,3
16356,16356,0.38274,3
16357,16357,0.385298,3
16358,16358,0.389135,3
16359,16359,0.390415,3
16360,16360,0.391694,3
16361,16361,0.390415,3
16362,16362,0.391694,3
16363,16363,0.390415,3
16364,16364,0.392973,3
16365,16365,0.392973,3
16366,16366,0.390415,3
16367,16367,0.390415,3
16368,16368,0.390415,3
16369,16369,0.390415,3
16370,16370,0.390415,3
16371,16371,0.392973,3
16372,16372,0.390415,3
16373,16373,0.391694,3
16374,16374,0.384019,3
16375,16375,0.392973,3
16376,16376,0.391694,3
16377,16377,0.390415,3
16378,16378,0.386577,3
16379,16379,0.387856,3
16380,16380,0.389135,3
16381,16381,0.389135,3
16382,16382,0.389135,3
16383,16383,0.387856,3
16384,16384,0.387856,3
16385,16385,0.390415,3
16386,16386,0.389135,3
16387,16387,0.390415,3
16388,16388,0.387856,3
16389,16389,0.386577,3
16390,16390,0.387856,3
16391,16391,0.389135,3
16392,16392,0.389135,3
16393,16393,0.387856,3
16394,16394,0.387856,3
