,Unnamed: 0ECG,meanHrECG,medianHrECG,stdHrECG,varHrECG,meanHrvECG,medianHrvECG,stdHrvECG,varHrvECG,rmssdECG,sdnnECG,nn50ECG,pnn50ECG,mrriECG,mhrECG,Unnamed: 0EDA,meanEDA,stdEDA,rangeEDA,maxEDA,minEDA,slopeEDA,labelEDA,endEDA,startEDA,Unnamed: 0EDAwrist,meanEDAwrist,stdEDAwrist,rangeEDAwrist,maxEDAwrist,minEDAwrist,slopeEDAwrist,labelEDAwrist,endEDAwrist,startEDAwrist,stress,amuse,subject
0,0.0,87.26643050384486,86.59793814432992,5.6706780000194525,32.156588979904626,690.4537815126051,692.8571428571429,44.803539006968,2007.3571075489026,33.582282222926594,45.069437715286654,12.0,14.117647058823529,690.4537815126051,87.26643050384486,0,2.8033438745045647,0.02682916868101009,0.15383037964227553,2.9135314101948806,2.7597010305526046,2.7028795141043854e-06,2,42000.0,0.0,0,0.9345408666666668,0.021967478133570296,0.11000899999999993,0.9814620000000001,0.871453,6.09285714285709e-06,2,420.0,0.0,1,0,9
1,1.0,87.20732552213923,86.59793814432992,5.557718948364296,30.88823990900753,690.8235294117646,692.8571428571429,44.156970070313385,1949.8380057905526,32.82163120898562,44.419031540572156,11.0,12.941176470588234,690.8235294117646,87.20732552213923,1,2.803812394060954,0.027708375610672777,0.15383037964227553,2.9135314101948806,2.7597010305526046,2.756127882062983e-06,2,42175.0,175.0,1,0.9345560952380952,0.02198713324230195,0.11000899999999993,0.9814620000000001,0.871453,3.0452380952379026e-06,2,421.0,1.0,1,0,9
2,2.0,87.20732552213923,86.59793814432992,5.557718948364296,30.88823990900753,690.8235294117646,692.8571428571429,44.156970070313385,1949.8380057905526,32.82163120898562,44.419031540572156,11.0,12.941176470588234,690.8235294117646,87.20732552213923,2,2.8042913394017885,0.028559354400296912,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.6602960779495657e-06,2,42350.0,350.0,2,0.9345378214285716,0.02196514049555661,0.11000899999999993,0.9814620000000001,0.871453,-3.045714285714292e-05,2,422.0,2.0,1,0,9
3,3.0,87.28584187122627,86.68739882423107,5.572529387985009,31.05308377995658,690.2159468438539,692.1428571428571,44.25543785649374,1958.54377986998,32.64601514613949,44.515002767582324,11.0,12.790697674418604,690.2159468438539,87.28584187122627,3,2.804740173720451,0.029277145140660793,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.4848295438143964e-06,2,42525.0,525.0,3,0.9345165,0.021935081474823453,0.11000899999999993,0.9814620000000001,0.871453,-1.8273809523809493e-05,2,423.0,3.0,1,0,9
4,4.0,87.26141998585646,86.59793814432992,5.6006357967338385,31.367121327656463,690.4369747899159,692.8571428571429,44.46778702662168,1977.3840830449828,32.802750009157236,44.73169312409155,11.0,12.941176470588234,690.4369747899159,87.26141998585646,4,2.805161031172018,0.029854273849011043,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.298832340113897e-06,2,42700.0,700.0,4,0.9344890904761904,0.021899550774396846,0.11000899999999993,0.9814620000000001,0.871453,-3.045714285714292e-05,2,424.0,4.0,1,0,9
5,5.0,87.26141998585646,86.59793814432992,5.6006357967338385,31.367121327656463,690.4369747899159,692.8571428571429,44.46778702662168,1977.3840830449828,32.802750009157236,44.73169312409155,11.0,12.941176470588234,690.4369747899159,87.26141998585646,5,2.805563449280202,0.03035403772205765,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.3027238270241008e-06,2,42875.0,875.0,5,0.9344586333333332,0.021859069702982358,0.11000899999999993,0.9814620000000001,0.871453,-1.827380952380976e-05,2,425.0,5.0,1,0,9
6,6.0,87.2544599288503,86.59793814432992,5.5959728798693416,31.31491247223317,690.4873949579833,692.8571428571429,44.43242326580197,1974.24023727138,32.79052696880805,44.696119487477844,11.0,12.941176470588234,690.4873949579833,87.2544599288503,6,2.8059523813819696,0.030785159652844982,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.199728180486246e-06,2,43050.0,1050.0,6,0.9344373142857142,0.021833787106035927,0.11000899999999993,0.9814620000000001,0.871453,-3.0454761904761897e-05,2,426.0,6.0,1,0,9
7,7.0,87.2544599288503,86.59793814432992,5.5959728798693416,31.31491247223317,690.4873949579833,692.8571428571429,44.43242326580197,1974.24023727138,32.79052696880805,44.696119487477844,11.0,12.941176470588234,690.4873949579833,87.2544599288503,7,2.8063224011132317,0.03116046933265419,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.1292898629985823e-06,2,43225.0,1225.0,7,0.9344038142857144,0.021791991469318348,0.11000899999999993,0.9814620000000001,0.871453,-3.0454761904761897e-05,2,427.0,7.0,1,0,9
8,8.0,87.2544599288503,86.59793814432992,5.5959728798693416,31.31491247223317,690.4873949579833,692.8571428571429,44.43242326580197,1974.24023727138,32.79052696880805,44.696119487477844,11.0,12.941176470588234,690.4873949579833,87.2544599288503,8,2.8066998773790766,0.03154645659724522,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.2503119299665872e-06,2,43400.0,1400.0,8,0.9343581309523811,0.021742847149054268,0.11000899999999993,0.9814620000000001,0.871453,-5.482142857142848e-05,2,428.0,8.0,1,0,9
9,9.0,87.06612020085173,86.59793814432992,5.607961943076252,31.449237154991568,692.0000000000001,692.8571428571429,44.63279550480599,1992.08643457383,34.48919212126957,44.89768088967556,12.0,14.117647058823529,692.0000000000001,87.06612020085173,9,2.807087275665726,0.031920280338612085,0.15421309934121566,2.9139141298938207,2.7597010305526046,2.2483906759380933e-06,2,43575.0,1575.0,9,0.9343063547619048,0.021680788272885,0.11000899999999993,0.9814620000000001,0.871453,-4.263809523809533e-05,2,429.0,9.0,1,0,9
