,meanHr,medianHr,stdHr,varHr,meanHrv,medianHrv,stdHrv,varHrv,rmssd,sdnn,nn50,pnn50,mrri,mhr
0,83.11847601047229,81.39534883720931,6.865870188158163,47.140173440639,726.3668430335097,737.1428571428571,54.83066737964122,3006.4020852968515,23.543273227945896,55.172294780651114,3,3.7037037037037033,726.3668430335097,83.11847601047229
1,83.17246136347481,81.39534883720931,6.827454048491053,46.61412878425687,725.8377425044091,737.1428571428571,54.43319682553308,2962.9729166472243,23.381813096367637,54.77234775053297,3,3.7037037037037033,725.8377425044091,83.17246136347481
2,83.17246136347481,81.39534883720931,6.827454048491053,46.61412878425687,725.8377425044091,737.1428571428571,54.43319682553308,2962.9729166472243,23.381813096367637,54.77234775053297,3,3.7037037037037033,725.8377425044091,83.17246136347481
3,83.17246136347481,81.39534883720931,6.827454048491053,46.61412878425687,725.8377425044091,737.1428571428571,54.43319682553308,2962.9729166472243,23.381813096367637,54.77234775053297,3,3.7037037037037033,725.8377425044091,83.17246136347481
4,83.18728544333955,81.39534883720931,6.819241260493904,46.50205136882248,725.6966490299824,737.1428571428571,54.35551709539713,2954.52223870801,23.228567035669933,54.694184029856956,3,3.7037037037037033,725.6966490299824,83.18728544333955
5,83.18728544333955,81.39534883720931,6.819241260493904,46.50205136882248,725.6966490299824,737.1428571428571,54.35551709539713,2954.52223870801,23.228567035669933,54.694184029856956,3,3.7037037037037033,725.6966490299824,83.18728544333955
6,83.18728544333955,81.39534883720931,6.819241260493904,46.50205136882248,725.6966490299824,737.1428571428571,54.35551709539713,2954.52223870801,23.228567035669933,54.694184029856956,3,3.7037037037037033,725.6966490299824,83.18728544333955
7,83.17955559064843,81.23791102514507,6.821622551169691,46.53453423062688,725.7671957671957,738.5714285714286,54.37403214173274,2956.535371350185,22.74301866417876,54.7128144358528,3,3.7037037037037033,725.7671957671957,83.17955559064843
8,83.17955559064843,81.23791102514507,6.821622551169691,46.53453423062688,725.7671957671957,738.5714285714286,54.37403214173274,2956.535371350185,22.74301866417876,54.7128144358528,3,3.7037037037037033,725.7671957671957,83.17955559064843
9,83.17955559064843,81.23791102514507,6.821622551169691,46.53453423062688,725.7671957671957,738.5714285714286,54.37403214173274,2956.535371350185,22.74301866417876,54.7128144358528,3,3.7037037037037033,725.7671957671957,83.17955559064843
10,83.13738521389227,81.23791102514507,6.812012976086094,46.40352078636532,726.1199294532628,738.5714285714286,54.261219094317,2944.2798976014715,22.72674860249077,54.599298496606075,3,3.7037037037037033,726.1199294532628,83.13738521389227
11,83.13738521389227,81.23791102514507,6.812012976086094,46.40352078636532,726.1199294532628,738.5714285714286,54.261219094317,2944.2798976014715,22.72674860249077,54.599298496606075,3,3.7037037037037033,726.1199294532628,83.13738521389227
12,83.06195284753727,81.23791102514507,6.820752993826097,46.52267140278766,726.7857142857143,738.5714285714286,54.269499458061794,2945.1785714285697,22.869571666060956,54.61189717304333,3,3.75,726.7857142857143,83.06195284753727
13,83.0882583403919,81.23791102514507,6.782600957685631,46.00367575119803,726.5079365079366,738.5714285714286,53.99065828139018,2914.9911816578465,22.82084170942278,54.32705193021769,3,3.7037037037037033,726.5079365079366,83.0882583403919
14,83.0882583403919,81.23791102514507,6.782600957685631,46.00367575119803,726.5079365079366,738.5714285714286,53.99065828139018,2914.9911816578465,22.82084170942278,54.32705193021769,3,3.7037037037037033,726.5079365079366,83.0882583403919
15,83.01457343405357,81.23791102514507,6.7925646849256385,46.13893499889894,727.1607142857143,738.5714285714286,54.008452546139196,2916.9129464285697,22.82038183111993,54.349203261110816,3,3.75,727.1607142857143,83.01457343405357
16,83.0699490706702,81.23791102514507,6.76865092968213,45.814635407886755,726.6490299823633,738.5714285714286,53.868797476727366,2901.8473415886688,22.77216345829768,54.204431860859195,3,3.7037037037037033,726.6490299823633,83.0699490706702
17,83.0699490706702,81.23791102514507,6.76865092968213,45.814635407886755,726.6490299823633,738.5714285714286,53.868797476727366,2901.8473415886688,22.77216345829768,54.204431860859195,3,3.7037037037037033,726.6490299823633,83.0699490706702
18,83.11064201335128,81.23791102514507,6.796389499066264,46.190910223018186,726.331569664903,738.5714285714286,54.116946549440186,2928.6439038349663,22.792318792048494,54.45412704867192,3,3.7037037037037033,726.331569664903,83.11064201335128
19,83.11064201335128,81.23791102514507,6.796389499066264,46.190910223018186,726.331569664903,738.5714285714286,54.116946549440186,2928.6439038349663,22.792318792048494,54.45412704867192,3,3.7037037037037033,726.331569664903,83.11064201335128
20,83.11064201335128,81.23791102514507,6.796389499066264,46.190910223018186,726.331569664903,738.5714285714286,54.116946549440186,2928.6439038349663,22.792318792048494,54.45412704867192,3,3.7037037037037033,726.331569664903,83.11064201335128
21,83.18273858155464,81.23791102514507,6.843439338057603,46.832661973674284,725.7671957671957,738.5714285714286,54.535970291666544,2974.1720556535356,22.785042533761175,54.87576155598394,3,3.7037037037037033,725.7671957671957,83.18273858155464
22,83.18273858155464,81.23791102514507,6.843439338057603,46.832661973674284,725.7671957671957,738.5714285714286,54.535970291666544,2974.1720556535356,22.785042533761175,54.87576155598394,3,3.7037037037037033,725.7671957671957,83.18273858155464
23,83.17878523927138,81.23791102514507,6.885986080890182,47.41680430621332,725.8571428571429,738.5714285714286,54.8697902087389,3010.6938775510193,22.91978306389924,55.21597528463971,3,3.75,725.8571428571429,83.17878523927138
24,83.26220468287676,81.23791102514507,6.883902668266885,47.38811594617194,725.1322751322751,738.5714285714286,54.9141099793007,3015.5594748187327,22.781123585915033,55.25625727692717,3,3.7037037037037033,725.1322751322751,83.26220468287676
25,83.26220468287676,81.23791102514507,6.883902668266885,47.38811594617194,725.1322751322751,738.5714285714286,54.9141099793007,3015.5594748187327,22.781123585915033,55.25625727692717,3,3.7037037037037033,725.1322751322751,83.26220468287676
26,83.31525027268158,81.23791102514507,6.896988881496512,47.5684556314865,724.6913580246913,738.5714285714286,55.06231590479331,3031.8586327992543,22.90452677831994,55.405386612758555,3,3.7037037037037033,724.6913580246913,83.31525027268158
27,83.31525027268158,81.23791102514507,6.896988881496512,47.5684556314865,724.6913580246913,738.5714285714286,55.06231590479331,3031.8586327992543,22.90452677831994,55.405386612758555,3,3.7037037037037033,724.6913580246913,83.31525027268158
28,83.31525027268158,81.23791102514507,6.896988881496512,47.5684556314865,724.6913580246913,738.5714285714286,55.06231590479331,3031.8586327992543,22.90452677831994,55.405386612758555,3,3.7037037037037033,724.6913580246913,83.31525027268158
29,83.34831154422103,81.23791102514507,6.899490367049472,47.60296732500845,724.4091710758378,738.5714285714286,55.10758050046268,3036.8454286149745,22.969589478619902,55.4509332335594,3,3.7037037037037033,724.4091710758378,83.34831154422103
30,83.34831154422103,81.23791102514507,6.899490367049472,47.60296732500845,724.4091710758378,738.5714285714286,55.10758050046268,3036.8454286149745,22.969589478619902,55.4509332335594,3,3.7037037037037033,724.4091710758378,83.34831154422103
31,83.34831154422103,81.23791102514507,6.899490367049472,47.60296732500845,724.4091710758378,738.5714285714286,55.10758050046268,3036.8454286149745,22.969589478619902,55.4509332335594,3,3.7037037037037033,724.4091710758378,83.34831154422103
32,83.35644449826825,81.23791102514507,6.899274934468738,47.59999462138861,724.3386243386243,738.5714285714286,55.11135087196603,3037.260994932951,23.02006666775218,55.454727096701255,3,3.7037037037037033,724.3386243386243,83.35644449826825
33,83.35644449826825,81.23791102514507,6.899274934468738,47.59999462138861,724.3386243386243,738.5714285714286,55.11135087196603,3037.260994932951,23.02006666775218,55.454727096701255,3,3.7037037037037033,724.3386243386243,83.35644449826825
34,83.35644449826825,81.23791102514507,6.899274934468738,47.59999462138861,724.3386243386243,738.5714285714286,55.11135087196603,3037.260994932951,23.02006666775218,55.454727096701255,3,3.7037037037037033,724.3386243386243,83.35644449826825
35,83.34633834321556,81.23791102514507,6.899900905159224,47.60863250101707,724.4268077601411,738.5714285714286,55.11005271927864,3037.1179107216713,23.004547021697014,55.45342085575688,3,3.7037037037037033,724.4268077601411,83.34633834321556
36,83.34633834321556,81.23791102514507,6.899900905159224,47.60863250101707,724.4268077601411,738.5714285714286,55.11005271927864,3037.1179107216713,23.004547021697014,55.45342085575688,3,3.7037037037037033,724.4268077601411,83.34633834321556
37,83.34633834321556,81.23791102514507,6.899900905159224,47.60863250101707,724.4268077601411,738.5714285714286,55.11005271927864,3037.1179107216713,23.004547021697014,55.45342085575688,3,3.7037037037037033,724.4268077601411,83.34633834321556
38,83.32164384938214,81.23791102514507,6.898672133056156,47.591677199405574,724.6384479717813,738.5714285714286,55.0816663277542,3033.9899654420506,22.949589832269062,55.424857600268815,3,3.7037037037037033,724.6384479717813,83.32164384938214
39,83.32164384938214,81.23791102514507,6.898672133056156,47.591677199405574,724.6384479717813,738.5714285714286,55.0816663277542,3033.9899654420506,22.949589832269062,55.424857600268815,3,3.7037037037037033,724.6384479717813,83.32164384938214
40,83.32164384938214,81.23791102514507,6.898672133056156,47.591677199405574,724.6384479717813,738.5714285714286,55.0816663277542,3033.9899654420506,22.949589832269062,55.424857600268815,3,3.7037037037037033,724.6384479717813,83.32164384938214
41,83.27343374676049,81.23791102514507,6.89049301505251,47.47889399048743,725.0440917107583,738.5714285714286,54.97753104786147,3022.5289201185715,22.94125150047754,55.320073496155565,3,3.7037037037037033,725.0440917107583,83.27343374676049
42,83.27343374676049,81.23791102514507,6.89049301505251,47.47889399048743,725.0440917107583,738.5714285714286,54.97753104786147,3022.5289201185715,22.94125150047754,55.320073496155565,3,3.7037037037037033,725.0440917107583,83.27343374676049
43,83.27343374676049,81.23791102514507,6.89049301505251,47.47889399048743,725.0440917107583,738.5714285714286,54.97753104786147,3022.5289201185715,22.94125150047754,55.320073496155565,3,3.7037037037037033,725.0440917107583,83.27343374676049
44,83.21837493063394,81.23791102514507,6.87720676211804,47.29597284892209,725.5026455026455,738.5714285714286,54.82610045003542,3005.9012905573736,22.914548448796555,55.16769939637995,3,3.7037037037037033,725.5026455026455,83.21837493063394
45,83.21837493063394,81.23791102514507,6.87720676211804,47.29597284892209,725.5026455026455,738.5714285714286,54.82610045003542,3005.9012905573736,22.914548448796555,55.16769939637995,3,3.7037037037037033,725.5026455026455,83.21837493063394
46,83.18498498536503,81.23791102514507,6.913527793065106,47.796866545483674,725.8392857142857,738.5714285714286,55.08444062972587,3034.2955994897943,22.932741166540065,55.431979980392434,3,3.75,725.8392857142857,83.18498498536503
47,83.18886178757306,81.23791102514507,6.8708066586788785,47.20798414094602,725.7495590828923,738.5714285714286,54.74923953316991,2997.4792294604154,22.802949146895852,55.09035959066405,3,3.7037037037037033,725.7495590828923,83.18886178757306
48,83.18886178757306,81.23791102514507,6.8708066586788785,47.20798414094602,725.7495590828923,738.5714285714286,54.74923953316991,2997.4792294604154,22.802949146895852,55.09035959066405,3,3.7037037037037033,725.7495590828923,83.18886178757306
49,83.19502230604229,81.23791102514507,6.87115713247941,47.21280033922266,725.6966490299824,738.5714285714286,54.75684072613121,2998.3116063069015,22.149192642032745,55.09800814354125,3,3.7037037037037033,725.6966490299824,83.19502230604229
