,index,y,lables
7489,7489,0.959716,2
7490,7490,0.964833,2
7491,7491,0.96995,2
7492,7492,0.96867,2
7493,7493,0.96995,2
7494,7494,0.964833,2
7495,7495,0.96867,2
7496,7496,0.967391,2
7497,7497,0.971229,2
7498,7498,0.967391,2
7499,7499,0.973787,2
7500,7500,0.976346,2
7501,7501,0.973787,2
7502,7502,0.976346,2
7503,7503,0.967391,2
7504,7504,0.967391,2
7505,7505,0.963554,2
7506,7506,0.964833,2
7507,7507,0.966112,2
7508,7508,0.967391,2
7509,7509,0.96867,2
7510,7510,0.967391,2
7511,7511,0.964833,2
7512,7512,0.958437,2
7513,7513,0.960995,2
7514,7514,0.950762,2
7515,7515,0.948204,2
7516,7516,0.93797,2
7517,7517,0.943087,2
7518,7518,0.93797,2
7519,7519,0.935412,2
7520,7520,0.93797,2
7521,7521,0.930295,2
7522,7522,0.944366,2
7523,7523,0.945645,2
7524,7524,0.946925,2
7525,7525,0.935412,2
7526,7526,0.939249,2
7527,7527,0.939249,2
7528,7528,0.934133,2
7529,7529,0.932854,2
7530,7530,0.930295,2
7531,7531,0.931574,2
7532,7532,0.929016,2
7533,7533,0.926458,2
7534,7534,0.923899,2
7535,7535,0.923899,2
7536,7536,0.923899,2
7537,7537,0.92262,2
7538,7538,0.927737,2
7539,7539,0.930295,2
7540,7540,0.927737,2
7541,7541,0.930295,2
7542,7542,0.930295,2
7543,7543,0.930295,2
7544,7544,0.926458,2
7545,7545,0.921341,2
7546,7546,0.916224,2
7547,7547,0.92262,2
7548,7548,0.92262,2
7549,7549,0.921341,2
7550,7550,0.920062,2
7551,7551,0.917503,2
7552,7552,0.920062,2
7553,7553,0.926458,2
7554,7554,0.929016,2
7555,7555,0.930295,2
7556,7556,0.926458,2
7557,7557,0.930295,2
7558,7558,0.925179,2
7559,7559,0.927737,2
7560,7560,0.92262,2
7561,7561,0.920062,2
7562,7562,0.914945,2
7563,7563,0.912387,2
7564,7564,0.911108,2
7565,7565,0.911108,2
7566,7566,0.918783,2
7567,7567,0.913666,2
7568,7568,0.916224,2
7569,7569,0.902153,2
7570,7570,0.914945,2
7571,7571,0.92262,2
7572,7572,0.918783,2
7573,7573,0.92262,2
7574,7574,0.920062,2
7575,7575,0.92262,2
7576,7576,0.92262,2
7577,7577,0.92262,2
7578,7578,0.92262,2
7579,7579,0.929016,2
7580,7580,0.930295,2
7581,7581,0.932854,2
7582,7582,0.931574,2
7583,7583,0.930295,2
7584,7584,0.930295,2
7585,7585,0.931574,2
7586,7586,0.935412,2
7587,7587,0.93797,2
7588,7588,0.935412,2
7589,7589,0.931574,2
7590,7590,0.934133,2
7591,7591,0.932854,2
7592,7592,0.932854,2
7593,7593,0.930295,2
7594,7594,0.932854,2
7595,7595,0.931574,2
7596,7596,0.92262,2
7597,7597,0.929016,2
7598,7598,0.926458,2
7599,7599,0.92262,2
7600,7600,0.916224,2
7601,7601,0.921341,2
7602,7602,0.917503,2
7603,7603,0.921341,2
7604,7604,0.917503,2
7605,7605,0.918783,2
7606,7606,0.909828,2
7607,7607,0.917503,2
7608,7608,0.914945,2
7609,7609,0.911108,2
7610,7610,0.904712,2
7611,7611,0.871453,2
7612,7612,0.884245,2
7613,7613,0.884245,2
7614,7614,0.89192,2
7615,7615,0.881687,2
7616,7616,0.889362,2
7617,7617,0.889362,2
7618,7618,0.893199,2
7619,7619,0.899595,2
7620,7620,0.902153,2
7621,7621,0.911108,2
7622,7622,0.911108,2
7623,7623,0.923899,2
7624,7624,0.92262,2
7625,7625,0.923899,2
7626,7626,0.921341,2
7627,7627,0.918783,2
7628,7628,0.914945,2
7629,7629,0.909828,2
7630,7630,0.905991,2
7631,7631,0.899595,2
7632,7632,0.895758,2
7633,7633,0.893199,2
7634,7634,0.894478,2
7635,7635,0.893199,2
7636,7636,0.894478,2
7637,7637,0.899595,2
7638,7638,0.902153,2
7639,7639,0.909828,2
7640,7640,0.909828,2
7641,7641,0.911108,2
7642,7642,0.900874,2
7643,7643,0.905991,2
7644,7644,0.898316,2
7645,7645,0.899595,2
7646,7646,0.898316,2
7647,7647,0.900874,2
7648,7648,0.911108,2
7649,7649,0.914945,2
7650,7650,0.921341,2
7651,7651,0.92262,2
