,Unnamed: 0ECG,meanHrECG,medianHrECG,stdHrECG,varHrECG,meanHrvECG,medianHrvECG,stdHrvECG,varHrvECG,rmssdECG,sdnnECG,nn50ECG,pnn50ECG,mrriECG,mhrECG,Unnamed: 0EDA,meanEDA,stdEDA,rangeEDA,maxEDA,minEDA,slopeEDA,labelEDA,endEDA,startEDA,Unnamed: 0EDAwrist,meanEDAwrist,stdEDAwrist,rangeEDAwrist,maxEDAwrist,minEDAwrist,slopeEDAwrist,labelEDAwrist,endEDAwrist,startEDAwrist,stress,amuse,subject
0,0.0,85.27830345607059,84.50704225352112,7.229491402352562,52.26554593668961,708.5542168674699,710.0,59.01348400671203,3482.5912946104563,35.120145064448906,59.37223189467014,13.0,15.662650602409641,708.5542168674699,85.27830345607059,0,8.930282429258598,0.11995905857700645,0.5322827240712229,9.258287113166523,8.7260043890953,4.4232922719343397e-07,2,42000.0,0.0,0,8.417884195238095,0.4249176912050536,1.99432,9.342742999999999,7.3484229999999995,0.002861247619047616,2,420.0,0.0,1,0,6
1,1.0,85.27830345607059,84.50704225352112,7.229491402352562,52.26554593668961,708.5542168674699,710.0,59.01348400671203,3482.5912946104563,35.120145064448906,59.37223189467014,13.0,15.662650602409641,708.5542168674699,85.27830345607059,1,8.930307556632117,0.11996344195661306,0.5322827240712229,9.258287113166523,8.7260043890953,-2.736388927402461e-07,2,42175.0,175.0,1,8.420693676190476,0.4269316805096404,1.99432,9.342742999999999,7.3484229999999995,0.002757714285714284,2,421.0,1.0,1,0,6
2,2.0,85.27830345607059,84.50704225352112,7.229491402352562,52.26554593668961,708.5542168674699,710.0,59.01348400671203,3482.5912946104563,35.120145064448906,59.37223189467014,13.0,15.662650602409641,708.5542168674699,85.27830345607059,2,8.930309729257448,0.1199652825496806,0.5322827240712229,9.258287113166523,8.7260043890953,-1.5638583900855536e-07,2,42350.0,350.0,2,8.42338439761905,0.4288143513393552,1.99432,9.342742999999999,7.3484229999999995,0.002529330952380953,2,422.0,2.0,1,0,6
3,3.0,84.96892559571705,84.33734939759036,6.945103752829177,48.234466137561924,710.8089500860585,711.4285714285713,57.39325207184692,3293.9853833825605,35.79398772131333,57.742150434829185,14.0,16.867469879518072,710.8089500860585,84.96892559571705,3,8.930236367534224,0.11991359653272375,0.5322827240712229,9.258287113166523,8.7260043890953,-8.550009459491681e-07,2,42525.0,525.0,3,8.425874142857143,0.4306819853035732,1.99432,9.342742999999999,7.3484229999999995,0.0021304214285714274,2,423.0,3.0,1,0,6
4,4.0,84.96892559571705,84.33734939759036,6.945103752829177,48.234466137561924,710.8089500860585,711.4285714285713,57.39325207184692,3293.9853833825605,35.79398772131333,57.742150434829185,14.0,16.867469879518072,710.8089500860585,84.96892559571705,4,8.930009865574364,0.11972603404903233,0.5322827240712229,9.258287113166523,8.7260043890953,-1.4685359290433907e-06,2,42700.0,700.0,4,8.427980202380951,0.4325869062436989,1.99432,9.342742999999999,7.3484229999999995,0.001719333333333334,2,424.0,4.0,1,0,6
5,5.0,84.77389373149974,84.33734939759036,6.757631597340455,45.66558480537411,712.2299651567944,711.4285714285713,56.272154560172865,3166.5553788439843,35.55803562779069,56.61844801057345,13.0,15.853658536585364,712.2299651567944,84.77389373149974,5,8.929736640461444,0.11950014957872675,0.5322827240712229,9.258287113166523,8.7260043890953,-1.8736498090029685e-06,2,42875.0,875.0,5,8.429614273809522,0.4342903841408679,1.99432,9.342742999999999,7.3484229999999995,0.0014097357142857135,2,425.0,5.0,1,0,6
6,6.0,84.77686179395131,84.33734939759036,6.716853385849762,45.116119407001406,712.1514629948364,711.4285714285713,55.93665561644517,3128.9094415527875,35.87212508187238,56.276699208170044,14.0,16.867469879518072,712.1514629948364,84.77686179395131,6,8.92932103272478,0.1192175766938814,0.5322827240712229,9.258287113166523,8.7260043890953,-2.48081317793621e-06,2,43050.0,1050.0,6,8.430993557142857,0.4358471668386797,1.99432,9.342742999999999,7.3484229999999995,0.001385373809523808,2,426.0,6.0,1,0,6
7,7.0,84.67755091360557,84.33734939759036,6.696843730883003,44.847715955866974,712.9616724738677,711.4285714285713,55.790522524656105,3112.5824035741607,35.85615561082512,56.13385205763242,14.0,17.073170731707318,712.9616724738677,84.67755091360557,7,8.928851456489435,0.11898199472079092,0.5322827240712229,9.258287113166523,8.7260043890953,-2.7558888597956287e-06,2,43225.0,1225.0,7,8.432421561904762,0.4374735703419758,1.99432,9.342742999999999,7.3484229999999995,0.0014249595238095235,2,427.0,7.0,1,0,6
8,8.0,84.67755091360557,84.33734939759036,6.696843730883003,44.847715955866974,712.9616724738677,711.4285714285713,55.790522524656105,3112.5824035741607,35.85615561082512,56.13385205763242,14.0,17.073170731707318,712.9616724738677,84.67755091360557,8,8.928208267821507,0.11870409317919554,0.5322827240712229,9.258287113166523,8.7260043890953,-4.712371958888185e-06,2,43400.0,1400.0,8,8.433752123809526,0.4389212380346343,1.99432,9.342742999999999,7.3484229999999995,0.001324471428571426,2,428.0,8.0,1,0,6
9,9.0,84.68375750222192,84.33734939759036,6.656616318487388,44.310540811552585,712.8571428571429,711.4285714285713,55.461494560671284,3075.9773789033698,35.637199036983716,55.79864960873416,14.0,16.867469879518072,712.8571428571429,84.68375750222192,9,8.927293103062883,0.11845438424482263,0.5322827240712229,9.258287113166523,8.7260043890953,-5.791955788149479e-06,2,43575.0,1575.0,9,8.435003511904762,0.4402347622013708,1.99432,9.342742999999999,7.3484229999999995,0.001266614285714287,2,429.0,9.0,1,0,6
10,10.0,84.64494834021718,84.33734939759036,6.687742722538494,44.725902722866586,713.2229965156795,711.4285714285713,55.69901111781722,3102.3798395027266,35.797082156998506,56.0417774983592,14.0,17.073170731707318,713.2229965156795,84.64494834021718,10,8.926182118645576,0.1182715839034474,0.5322827240712229,9.258287113166523,8.7260043890953,-6.739370817544446e-06,2,43750.0,1750.0,10,8.43626708095238,0.4415425288114256,1.99432,9.342742999999999,7.3484229999999995,0.001080861904761902,2,430.0,10.0,1,0,6
11,11.0,84.64494834021718,84.33734939759036,6.687742722538494,44.725902722866586,713.2229965156795,711.4285714285713,55.69901111781722,3102.3798395027266,35.797082156998506,56.0417774983592,14.0,17.073170731707318,713.2229965156795,84.64494834021718,11,8.924826551559603,0.1180270852623822,0.5322827240712229,9.258287113166523,8.7260043890953,-8.286757470086078e-06,2,43925.0,1925.0,11,8.437354035714286,0.4427588712813063,1.99432,9.342742999999999,7.3484229999999995,0.0010321404761904748,2,431.0,11.0,1,0,6
12,12.0,84.59267097879597,84.33734939759036,6.664168070465226,44.411136071408215,713.631669535284,711.4285714285713,55.4860062301964,3078.696887377394,35.89154616497447,55.82331028674134,14.0,16.867469879518072,713.631669535284,84.59267097879597,12,8.923326339420061,0.11796432676928945,0.5322827240712229,9.258287113166523,8.7260043890953,-8.905486298666566e-06,2,44100.0,2100.0,12,8.438477528571429,0.4440874644755045,1.99432,9.342742999999999,7.3484229999999995,0.0009773285714285702,2,432.0,12.0,1,0,6
13,13.0,84.58112166307862,84.16867469879517,6.703854428329088,44.941664196227535,713.7804878048779,712.8571428571429,55.806843492071025,3114.403780548509,36.06215065692172,56.150273462717855,14.0,17.073170731707318,713.7804878048779,84.58112166307862,13,8.921752172433148,0.11795849085592293,0.5322827240712229,9.258287113166523,8.7260043890953,-9.1366779525475e-06,2,44275.0,2275.0,13,8.439488352380954,0.4453626491691051,1.99432,9.342742999999999,7.3484229999999995,0.0009621023809523807,2,433.0,13.0,1,0,6
