,index,y,lables
6656,6656,3.617768,3
6657,6657,3.615209,3
6658,6658,3.610092,3
6659,6659,3.606254,3
6660,6660,3.5973,3
6661,6661,3.602417,3
6662,6662,3.601137,3
6663,6663,3.598579,3
6664,6664,3.598579,3
6665,6665,3.599858,3
6666,6666,3.5973,3
6667,6667,3.599858,3
6668,6668,3.594741,3
6669,6669,3.606254,3
6670,6670,3.601137,3
6671,6671,3.61393,3
6672,6672,3.619047,3
6673,6673,3.619047,3
6674,6674,3.612651,3
6675,6675,3.61393,3
6676,6676,3.604975,3
6677,6677,3.604975,3
6678,6678,3.599858,3
6679,6679,3.604975,3
6680,6680,3.593462,3
6681,6681,3.594741,3
6682,6682,3.587066,3
6683,6683,3.604975,3
6684,6684,3.608813,3
6685,6685,3.599858,3
6686,6686,3.599858,3
6687,6687,3.602417,3
6688,6688,3.59602,3
6689,6689,3.601137,3
6690,6690,3.607534,3
6691,6691,3.625443,3
6692,6692,3.635677,3
6693,6693,3.657424,3
6694,6694,3.679172,3
6695,6695,3.717549,3
6696,6696,3.730342,3
6697,6697,3.746972,3
6698,6698,3.772557,3
6699,6699,3.81861,3
6700,6700,3.859546,3
6701,6701,3.871059,3
6702,6702,3.864663,3
6703,6703,3.854429,3
6704,6704,3.828844,3
6705,6705,3.821169,3
6706,6706,3.803259,3
6707,6707,3.790467,3
6708,6708,3.771278,3
6709,6709,3.763602,3
6710,6710,3.75081,3
6711,6711,3.745693,3
6712,6712,3.725225,3
6713,6713,3.734179,3
6714,6714,3.726504,3
6715,6715,3.718828,3
6716,6716,3.71627,3
6717,6717,3.712432,3
6718,6718,3.706036,3
6719,6719,3.704757,3
6720,6720,3.697081,3
6721,6721,3.695802,3
6722,6722,3.689406,3
6723,6723,3.689406,3
6724,6724,3.68173,3
6725,6725,3.679172,3
6726,6726,3.666379,3
6727,6727,3.675334,3
6728,6728,3.666379,3
6729,6729,3.667659,3
6730,6730,3.663821,3
6731,6731,3.661262,3
6732,6732,3.658704,3
6733,6733,3.654866,3
6734,6734,3.652308,3
6735,6735,3.64847,3
6736,6736,3.645911,3
6737,6737,3.638236,3
6738,6738,3.642073,3
6739,6739,3.636956,3
6740,6740,3.633119,3
