,meanHr,medianHr,stdHr,varHr,meanHrv,medianHrv,stdHrv,varHrv,rmssd,sdnn,nn50,pnn50,mrri,mhr
0,119.07439153952667,121.91607684529828,11.568512360111324,133.83047822604846,509.076354679803,492.14285714285717,53.69206591252033,2882.837941954427,11.214612093205217,53.92500438545575,0,0.0,509.076354679803,119.07439153952667
1,119.03248359369877,121.73913043478261,11.609930814085114,134.79049350784305,509.2919254658386,492.8571428571429,53.87499874126729,2902.515489371552,11.224685087647828,54.110776667490384,0,0.0,509.2919254658386,119.03248359369877
2,118.93472345661783,121.73913043478261,11.607220451128017,134.72756660108448,509.70443349753697,492.8571428571429,53.82436748242525,2897.0625348831572,11.377213797271272,54.05787993449776,0,0.0,509.70443349753697,118.93472345661783
3,118.91339684983195,121.73913043478261,11.655314283890986,135.84635105627325,509.8385093167701,492.8571428571429,54.03858926061467,2920.1691292774194,11.426221562929527,54.27508312250928,0,0.0,509.8385093167701,118.91339684983195
4,118.83363113916558,121.73913043478261,11.636449510560013,135.40695721181237,510.1600985221674,492.8571428571429,53.91556837715367,2906.8885134315324,11.41458771823515,54.14947649657083,0,0.0,510.1600985221674,118.83363113916558
5,118.81446737535879,121.73913043478261,11.685110527155407,136.54180803183812,510.2857142857142,492.8571428571429,54.132572483918665,2930.335403726708,11.457513478464755,54.36947765291319,0,0.0,510.2857142857142,118.81446737535879
6,118.70221723317131,121.73913043478261,11.696740329607515,136.8137343382669,510.77586206896547,492.8571428571429,54.15442779043664,2932.7020493096165,11.559037917859463,54.38937218115443,0,0.0,510.77586206896547,118.70221723317131
7,118.67273196340923,121.73913043478261,11.743192529004414,137.90257077326507,510.9440993788819,492.8571428571429,54.359181067563696,2954.9205663361754,11.60885373934158,54.59707796376313,0,0.0,510.9440993788819,118.67273196340923
8,118.67273196340923,121.73913043478261,11.743192529004414,137.90257077326507,510.9440993788819,492.8571428571429,54.359181067563696,2954.9205663361754,11.60885373934158,54.59707796376313,0,0.0,510.9440993788819,118.67273196340923
9,118.4213599901985,121.03746397694525,11.966933700588928,143.207502194291,512.2608695652174,495.7142857142857,55.65452523870402,3097.4261795455423,13.531467350753884,55.89809106426869,1,0.8695652173913043,512.2608695652174,118.4213599901985
10,118.4213599901985,121.03746397694525,11.966933700588928,143.207502194291,512.2608695652174,495.7142857142857,55.65452523870402,3097.4261795455423,13.531467350753884,55.89809106426869,1,0.8695652173913043,512.2608695652174,118.4213599901985
11,118.39225674068464,120.86355957467953,12.01525295004975,144.36630345367922,512.4310776942356,496.42857142857144,55.86828207313278,3121.26494180313,13.585228196094734,56.114942354487056,1,0.8771929824561403,512.4310776942356,118.39225674068464
12,118.0816907286294,120.6896551724138,12.41395934210425,154.10638654741734,514.2857142857142,497.14285714285717,59.04444658545016,3486.246672582077,15.66065123600217,59.30284802389407,2,1.7391304347826086,514.2857142857142,118.0816907286294
