,index,y,lables
17241,17241,0.314962,3
17242,17242,0.314962,3
17243,17243,0.316242,3
17244,17244,0.317521,3
17245,17245,0.316242,3
17246,17246,0.316242,3
17247,17247,0.314962,3
17248,17248,0.317521,3
17249,17249,0.314962,3
17250,17250,0.3188,3
17251,17251,0.316242,3
17252,17252,0.314962,3
17253,17253,0.317521,3
17254,17254,0.314962,3
17255,17255,0.314962,3
17256,17256,0.317521,3
17257,17257,0.314962,3
17258,17258,0.314962,3
17259,17259,0.313683,3
17260,17260,0.313683,3
17261,17261,0.313683,3
17262,17262,0.316242,3
17263,17263,0.316242,3
17264,17264,0.317521,3
17265,17265,0.313683,3
17266,17266,0.314962,3
17267,17267,0.314962,3
17268,17268,0.314962,3
17269,17269,0.314962,3
17270,17270,0.314962,3
17271,17271,0.314962,3
17272,17272,0.314962,3
17273,17273,0.314962,3
17274,17274,0.316242,3
17275,17275,0.316242,3
17276,17276,0.314962,3
17277,17277,0.317521,3
17278,17278,0.317521,3
17279,17279,0.311125,3
17280,17280,0.314962,3
17281,17281,0.316242,3
17282,17282,0.314962,3
17283,17283,0.316242,3
17284,17284,0.316242,3
17285,17285,0.317521,3
17286,17286,0.316242,3
17287,17287,0.317521,3
17288,17288,0.317521,3
17289,17289,0.317521,3
17290,17290,0.316242,3
17291,17291,0.313683,3
17292,17292,0.314962,3
17293,17293,0.313683,3
17294,17294,0.316242,3
17295,17295,0.316242,3
17296,17296,0.314962,3
17297,17297,0.317521,3
17298,17298,0.317521,3
17299,17299,0.317521,3
17300,17300,0.317521,3
17301,17301,0.3188,3
17302,17302,0.316242,3
17303,17303,0.3188,3
17304,17304,0.312404,3
17305,17305,0.317521,3
17306,17306,0.317521,3
17307,17307,0.317521,3
17308,17308,0.317521,3
17309,17309,0.308566,3
17310,17310,0.317521,3
17311,17311,0.317521,3
17312,17312,0.316242,3
17313,17313,0.316242,3
17314,17314,0.317521,3
17315,17315,0.317521,3
17316,17316,0.3188,3
17317,17317,0.3188,3
17318,17318,0.317521,3
17319,17319,0.3188,3
17320,17320,0.3188,3
17321,17321,0.317521,3
17322,17322,0.317521,3
17323,17323,0.317521,3
17324,17324,0.317521,3
17325,17325,0.3188,3
17326,17326,0.316242,3
17327,17327,0.317521,3
17328,17328,0.317521,3
17329,17329,0.317521,3
17330,17330,0.317521,3
17331,17331,0.3188,3
17332,17332,0.314962,3
17333,17333,0.3188,3
17334,17334,0.3188,3
17335,17335,0.316242,3
17336,17336,0.317521,3
17337,17337,0.316242,3
17338,17338,0.3188,3
17339,17339,0.3188,3
17340,17340,0.320079,3
17341,17341,0.3188,3
17342,17342,0.3188,3
17343,17343,0.3188,3
17344,17344,0.316242,3
17345,17345,0.317521,3
17346,17346,0.314962,3
17347,17347,0.317521,3
17348,17348,0.316242,3
17349,17349,0.317521,3
17350,17350,0.317521,3
17351,17351,0.317521,3
17352,17352,0.3188,3
17353,17353,0.3188,3
17354,17354,0.321359,3
17355,17355,0.3188,3
17356,17356,0.320079,3
17357,17357,0.317521,3
17358,17358,0.3188,3
17359,17359,0.317521,3
17360,17360,0.317521,3
17361,17361,0.3188,3
17362,17362,0.3188,3
17363,17363,0.3188,3
17364,17364,0.3188,3
17365,17365,0.3188,3
17366,17366,0.320079,3
17367,17367,0.320079,3
17368,17368,0.3188,3
17369,17369,0.3188,3
17370,17370,0.3188,3
17371,17371,0.320079,3
17372,17372,0.320079,3
17373,17373,0.3188,3
17374,17374,0.3188,3
17375,17375,0.3188,3
17376,17376,0.3188,3
17377,17377,0.3188,3
17378,17378,0.317521,3
17379,17379,0.317521,3
17380,17380,0.3188,3
17381,17381,0.317521,3
17382,17382,0.3188,3
17383,17383,0.3188,3
17384,17384,0.321359,3
17385,17385,0.320079,3
17386,17386,0.320079,3
17387,17387,0.321359,3
17388,17388,0.320079,3
17389,17389,0.316242,3
17390,17390,0.316242,3
17391,17391,0.312404,3
17392,17392,0.317521,3
17393,17393,0.3188,3
17394,17394,0.312404,3
17395,17395,0.320079,3
17396,17396,0.3188,3
17397,17397,0.320079,3
17398,17398,0.320079,3
17399,17399,0.3188,3
17400,17400,0.321359,3
17401,17401,0.317521,3
17402,17402,0.320079,3
17403,17403,0.3188,3
17404,17404,0.3188,3
17405,17405,0.3188,3
17406,17406,0.3188,3
17407,17407,0.3188,3
17408,17408,0.3188,3
17409,17409,0.3188,3
17410,17410,0.3188,3
17411,17411,0.320079,3
17412,17412,0.317521,3
17413,17413,0.320079,3
17414,17414,0.3188,3
17415,17415,0.320079,3
17416,17416,0.320079,3
17417,17417,0.312404,3
17418,17418,0.3188,3
17419,17419,0.320079,3
17420,17420,0.320079,3
17421,17421,0.320079,3
17422,17422,0.3188,3
17423,17423,0.320079,3
17424,17424,0.320079,3
17425,17425,0.3188,3
17426,17426,0.320079,3
17427,17427,0.3188,3
17428,17428,0.320079,3
17429,17429,0.3188,3
17430,17430,0.320079,3
17431,17431,0.320079,3
17432,17432,0.321359,3
17433,17433,0.320079,3
17434,17434,0.317521,3
17435,17435,0.320079,3
17436,17436,0.3188,3
17437,17437,0.3188,3
17438,17438,0.3188,3
17439,17439,0.320079,3
17440,17440,0.320079,3
17441,17441,0.320079,3
17442,17442,0.321359,3
17443,17443,0.321359,3
17444,17444,0.320079,3
17445,17445,0.317521,3
17446,17446,0.320079,3
17447,17447,0.317521,3
17448,17448,0.321359,3
17449,17449,0.3188,3
17450,17450,0.317521,3
17451,17451,0.3188,3
17452,17452,0.3188,3
17453,17453,0.320079,3
17454,17454,0.320079,3
17455,17455,0.320079,3
17456,17456,0.320079,3
17457,17457,0.320079,3
17458,17458,0.3188,3
17459,17459,0.320079,3
17460,17460,0.320079,3
17461,17461,0.320079,3
17462,17462,0.320079,3
17463,17463,0.320079,3
17464,17464,0.322638,3
17465,17465,0.321359,3
17466,17466,0.3188,3
17467,17467,0.3188,3
17468,17468,0.320079,3
17469,17469,0.314962,3
17470,17470,0.320079,3
17471,17471,0.320079,3
17472,17472,0.320079,3
17473,17473,0.3188,3
17474,17474,0.320079,3
17475,17475,0.320079,3
17476,17476,0.320079,3
17477,17477,0.3188,3
17478,17478,0.3188,3
17479,17479,0.320079,3
17480,17480,0.3188,3
17481,17481,0.320079,3
17482,17482,0.320079,3
17483,17483,0.320079,3
17484,17484,0.321359,3
17485,17485,0.321359,3
17486,17486,0.321359,3
17487,17487,0.321359,3
17488,17488,0.320079,3
17489,17489,0.3188,3
17490,17490,0.320079,3
17491,17491,0.317521,3
17492,17492,0.320079,3
17493,17493,0.320079,3
17494,17494,0.320079,3
17495,17495,0.320079,3
17496,17496,0.320079,3
17497,17497,0.320079,3
17498,17498,0.3188,3
17499,17499,0.320079,3
17500,17500,0.317521,3
17501,17501,0.320079,3
17502,17502,0.313683,3
17503,17503,0.3188,3
17504,17504,0.321359,3
17505,17505,0.3188,3
17506,17506,0.3188,3
17507,17507,0.320079,3
17508,17508,0.321359,3
17509,17509,0.3188,3
17510,17510,0.320079,3
17511,17511,0.3188,3
17512,17512,0.320079,3
17513,17513,0.3188,3
17514,17514,0.320079,3
17515,17515,0.320079,3
17516,17516,0.320079,3
17517,17517,0.320079,3
17518,17518,0.320079,3
17519,17519,0.320079,3
17520,17520,0.321359,3
17521,17521,0.320079,3
17522,17522,0.3188,3
17523,17523,0.3188,3
17524,17524,0.320079,3
17525,17525,0.320079,3
17526,17526,0.320079,3
17527,17527,0.320079,3
17528,17528,0.320079,3
17529,17529,0.321359,3
17530,17530,0.321359,3
17531,17531,0.322638,3
17532,17532,0.321359,3
17533,17533,0.3188,3
17534,17534,0.321359,3
17535,17535,0.320079,3
17536,17536,0.321359,3
17537,17537,0.320079,3
17538,17538,0.320079,3
17539,17539,0.3188,3
17540,17540,0.321359,3
17541,17541,0.317521,3
17542,17542,0.321359,3
17543,17543,0.320079,3
