,Unnamed: 0ECG,meanHrECG,medianHrECG,stdHrECG,varHrECG,meanHrvECG,medianHrvECG,stdHrvECG,varHrvECG,rmssdECG,sdnnECG,nn50ECG,pnn50ECG,mrriECG,mhrECG,Unnamed: 0EDA,meanEDA,stdEDA,rangeEDA,maxEDA,minEDA,slopeEDA,labelEDA,endEDA,startEDA,Unnamed: 0EDAwrist,meanEDAwrist,stdEDAwrist,rangeEDAwrist,maxEDAwrist,minEDAwrist,slopeEDAwrist,labelEDAwrist,endEDAwrist,startEDAwrist,stress,amuse,subject
0,0.0,141.50192260229548,140.46822742474916,7.635328329233396,58.298238695194044,425.27235354573486,427.1428571428572,23.202585506464537,538.3599741847984,5.016977977548922,23.286501098662754,0.0,0.0,425.27235354573486,141.50192260229548,0,3.0311066302111938,0.008054167120971437,0.044723872728246405,3.0542846342002146,3.0095607614719686,-7.013233776578889e-07,2,42000.0,0.0,0.0,0.33599083095238097,0.004996569102179161,0.030702000000000007,0.344385,0.313683,0.0,2.0,420.0,0.0,1.0,0.0,14
1,1.0,141.38703824737112,140.46822742474916,7.733578263427469,59.808232756557814,425.6526207605344,427.1428571428572,23.54369136584461,554.3054031301461,5.028754937363047,23.6288406179806,0.0,0.0,425.6526207605344,141.38703824737112,1,3.0309916332724147,0.008099319558484369,0.044723872728246405,3.0542846342002146,3.0095607614719686,-6.358106714502485e-07,2,42175.0,175.0,1.0,0.3359877857142857,0.004994960346073183,0.030702000000000007,0.344385,0.313683,-3.045238095238167e-06,2.0,421.0,1.0,1.0,0.0,14
2,2.0,141.37989445672937,140.46822742474916,7.761090906375822,60.2345320570295,425.68322981366464,427.1428571428572,23.62608469225,558.1918778853698,5.047074688152617,23.712154502588035,0.0,0.0,425.68322981366464,141.37989445672937,2,3.0308809005885338,0.008120293178558547,0.044723872728246405,3.0542846342002146,3.0095607614719686,-5.804206667934982e-07,2,42350.0,350.0,2.0,0.3359786476190477,0.004992461070703939,0.030702000000000007,0.344385,0.313683,-6.09285714285709e-06,2.0,422.0,2.0,1.0,0.0,14
3,3.0,141.2839871619889,140.46822742474916,7.81476442173637,61.07054296723658,425.99177800616656,427.1428571428572,23.818353914554926,567.3139831989938,5.041971136073755,23.904496524539894,0.0,0.0,425.99177800616656,141.2839871619889,3,3.0307636735369714,0.008192933466547555,0.04479502006140956,3.0542846342002146,3.009489614138805,-7.287912335120098e-07,2,42525.0,525.0,3.0,0.3359725547619048,0.004991565331765863,0.030702000000000007,0.344385,0.313683,-3.047619047619056e-06,2.0,423.0,3.0,1.0,0.0,14
4,4.0,141.2760966243516,140.23411371237458,7.8424759427403625,61.50442891246132,426.02484472049684,427.8571428571429,23.90131733682919,571.2729704358114,5.058866934807101,23.98838981950275,0.0,0.0,426.02484472049684,141.2760966243516,4,3.0306474593890287,0.008265371644459441,0.04504450369321278,3.0542846342002146,3.0092401305070022,-6.305229004508578e-07,2,42700.0,700.0,4.0,0.3359725547619048,0.004991565331765862,0.030702000000000007,0.344385,0.313683,-3.0452380952380348e-06,2.0,424.0,4.0,1.0,0.0,14
5,5.0,141.19810155949077,140.0,7.86774661299545,61.90143676630139,426.26927029804716,428.57142857142856,23.987658202485235,575.4077460392574,5.0930414568002655,24.074413126540968,0.0,0.0,426.26927029804716,141.19810155949077,5,3.0305386683943976,0.008366028621967697,0.04536014907228258,3.0542846342002146,3.0089244851279324,-7.16625961322027e-07,2,42875.0,875.0,5.0,0.3359664619047619,0.004990661993589932,0.030702000000000007,0.344385,0.313683,-6.09285714285709e-06,2.0,425.0,5.0,1.0,0.0,14
6,6.0,141.18607952110202,140.0,7.894929278639113,62.32990831471311,426.31469979296065,428.57142857142856,24.068454328544746,579.2904937652443,5.110138070333305,24.15613569116455,0.0,0.0,426.31469979296065,141.18607952110202,6,3.0303994633155042,0.008444682760757107,0.04684545889800962,3.0542846342002146,3.0074391753022054,-7.277190279827057e-07,2,43050.0,1050.0,6.0,0.33596036904761906,0.00498975105204888,0.030702000000000007,0.344385,0.313683,-6.09285714285709e-06,2.0,426.0,6.0,1.0,0.0,14
7,7.0,141.11661033186888,139.76744186046508,7.917774268133308,62.691149361113936,426.5320910973085,429.28571428571433,24.132930494553232,582.3983342549371,5.179627557617665,24.22084674380161,0.0,0.0,426.5320910973085,141.11661033186888,7,3.0302544419381605,0.008580846852408473,0.050952772724131457,3.0542846342002146,3.003331861476084,-7.696209885041727e-07,2,43225.0,1225.0,7.0,0.3359603690476191,0.00498975105204888,0.030702000000000007,0.344385,0.313683,0.0,2.0,427.0,7.0,1.0,0.0,14
8,8.0,141.11661033186888,139.76744186046508,7.917774268133308,62.691149361113936,426.5320910973085,429.28571428571433,24.132930494553232,582.3983342549371,5.179627557617665,24.22084674380161,0.0,0.0,426.5320910973085,141.11661033186888,8,3.030132475055753,0.00870188355416212,0.050952772724131457,3.0542846342002146,3.003331861476084,-7.238274061185695e-07,2,43400.0,1400.0,8.0,0.3359603690476191,0.00498975105204888,0.030702000000000007,0.344385,0.313683,0.0,2.0,428.0,8.0,1.0,0.0,14
9,9.0,141.06734397825468,139.53488372093022,7.936898361518747,62.994355601078965,426.68737060041406,430.0,24.18685609797931,585.004007904359,5.1853763136130455,24.27496879816401,0.0,0.0,426.68737060041406,141.06734397825468,9,3.030005149917221,0.008809908274368115,0.050952772724131457,3.0542846342002146,3.003331861476084,-6.615084335603026e-07,2,43575.0,1575.0,9.0,0.33596341428571425,0.0049913782140793925,0.030702000000000007,0.344385,0.313683,3.045238095238167e-06,2.0,429.0,9.0,1.0,0.0,14
