,index,y,lables
7617,7617,0.339268,2
7618,7618,0.339268,2
7619,7619,0.337989,2
7620,7620,0.33671,2
7621,7621,0.337989,2
7622,7622,0.337989,2
7623,7623,0.337989,2
7624,7624,0.337989,2
7625,7625,0.337989,2
7626,7626,0.337989,2
7627,7627,0.337989,2
7628,7628,0.33671,2
7629,7629,0.332872,2
7630,7630,0.33671,2
7631,7631,0.334151,2
7632,7632,0.33543,2
7633,7633,0.334151,2
7634,7634,0.33543,2
7635,7635,0.334151,2
7636,7636,0.33671,2
7637,7637,0.33671,2
7638,7638,0.337989,2
7639,7639,0.337989,2
7640,7640,0.339268,2
7641,7641,0.337989,2
7642,7642,0.339268,2
7643,7643,0.33543,2
7644,7644,0.332872,2
7645,7645,0.334151,2
7646,7646,0.334151,2
7647,7647,0.33543,2
7648,7648,0.330313,2
7649,7649,0.332872,2
7650,7650,0.331593,2
7651,7651,0.332872,2
7652,7652,0.337989,2
7653,7653,0.334151,2
7654,7654,0.334151,2
7655,7655,0.334151,2
7656,7656,0.33671,2
7657,7657,0.334151,2
7658,7658,0.33543,2
7659,7659,0.334151,2
7660,7660,0.33671,2
7661,7661,0.33543,2
7662,7662,0.33543,2
7663,7663,0.33671,2
7664,7664,0.33671,2
7665,7665,0.33543,2
7666,7666,0.334151,2
7667,7667,0.33543,2
7668,7668,0.332872,2
7669,7669,0.33671,2
7670,7670,0.334151,2
7671,7671,0.33671,2
7672,7672,0.33671,2
7673,7673,0.33543,2
7674,7674,0.33543,2
7675,7675,0.337989,2
7676,7676,0.339268,2
7677,7677,0.33671,2
7678,7678,0.339268,2
7679,7679,0.33543,2
7680,7680,0.339268,2
7681,7681,0.33543,2
7682,7682,0.326476,2
7683,7683,0.321359,2
7684,7684,0.317521,2
7685,7685,0.316242,2
7686,7686,0.314962,2
7687,7687,0.314962,2
7688,7688,0.314962,2
7689,7689,0.317521,2
7690,7690,0.313683,2
7691,7691,0.316242,2
7692,7692,0.317521,2
7693,7693,0.317521,2
7694,7694,0.317521,2
7695,7695,0.320079,2
7696,7696,0.321359,2
7697,7697,0.320079,2
7698,7698,0.322638,2
7699,7699,0.320079,2
7700,7700,0.321359,2
7701,7701,0.320079,2
7702,7702,0.321359,2
7703,7703,0.321359,2
7704,7704,0.321359,2
7705,7705,0.326476,2
7706,7706,0.326476,2
7707,7707,0.327755,2
7708,7708,0.329034,2
7709,7709,0.325196,2
7710,7710,0.330313,2
7711,7711,0.329034,2
7712,7712,0.330313,2
7713,7713,0.331593,2
7714,7714,0.33543,2
7715,7715,0.33671,2
7716,7716,0.33671,2
7717,7717,0.33543,2
7718,7718,0.33543,2
7719,7719,0.33543,2
7720,7720,0.327755,2
7721,7721,0.331593,2
7722,7722,0.33543,2
7723,7723,0.334151,2
7724,7724,0.332872,2
7725,7725,0.33543,2
7726,7726,0.332872,2
7727,7727,0.33671,2
7728,7728,0.33543,2
7729,7729,0.334151,2
7730,7730,0.332872,2
7731,7731,0.33543,2
7732,7732,0.332872,2
7733,7733,0.334151,2
7734,7734,0.334151,2
7735,7735,0.33671,2
7736,7736,0.334151,2
7737,7737,0.332872,2
7738,7738,0.334151,2
7739,7739,0.337989,2
7740,7740,0.340547,2
7741,7741,0.33671,2
7742,7742,0.33543,2
7743,7743,0.33543,2
7744,7744,0.33543,2
7745,7745,0.334151,2
7746,7746,0.334151,2
7747,7747,0.334151,2
7748,7748,0.33543,2
7749,7749,0.334151,2
7750,7750,0.334151,2
7751,7751,0.33543,2
7752,7752,0.33671,2
7753,7753,0.33543,2
7754,7754,0.337989,2
7755,7755,0.337989,2
7756,7756,0.33543,2
7757,7757,0.337989,2
7758,7758,0.33671,2
7759,7759,0.33671,2
7760,7760,0.33543,2
7761,7761,0.33671,2
7762,7762,0.33671,2
7763,7763,0.33671,2
7764,7764,0.33671,2
7765,7765,0.334151,2
7766,7766,0.33543,2
7767,7767,0.334151,2
7768,7768,0.33671,2
7769,7769,0.33543,2
7770,7770,0.33671,2
7771,7771,0.33543,2
7772,7772,0.33543,2
7773,7773,0.337989,2
7774,7774,0.337989,2
7775,7775,0.33671,2
7776,7776,0.33671,2
7777,7777,0.33671,2
7778,7778,0.33543,2
7779,7779,0.337989,2
7780,7780,0.33671,2
7781,7781,0.33671,2
7782,7782,0.337989,2
7783,7783,0.33671,2
7784,7784,0.339268,2
7785,7785,0.33671,2
7786,7786,0.33671,2
7787,7787,0.33671,2
7788,7788,0.33671,2
7789,7789,0.330313,2
7790,7790,0.33543,2
7791,7791,0.33671,2
7792,7792,0.337989,2
7793,7793,0.339268,2
7794,7794,0.339268,2
7795,7795,0.339268,2
7796,7796,0.339268,2
7797,7797,0.337989,2
7798,7798,0.339268,2
7799,7799,0.343106,2
7800,7800,0.344385,2
7801,7801,0.343106,2
7802,7802,0.343106,2
7803,7803,0.343106,2
7804,7804,0.344385,2
7805,7805,0.337989,2
7806,7806,0.339268,2
7807,7807,0.343106,2
7808,7808,0.343106,2
7809,7809,0.341827,2
7810,7810,0.341827,2
7811,7811,0.341827,2
7812,7812,0.343106,2
7813,7813,0.344385,2
7814,7814,0.344385,2
7815,7815,0.341827,2
7816,7816,0.343106,2
7817,7817,0.343106,2
7818,7818,0.341827,2
7819,7819,0.339268,2
7820,7820,0.337989,2
7821,7821,0.340547,2
7822,7822,0.339268,2
7823,7823,0.340547,2
7824,7824,0.340547,2
7825,7825,0.339268,2
7826,7826,0.337989,2
7827,7827,0.340547,2
7828,7828,0.341827,2
7829,7829,0.340547,2
7830,7830,0.334151,2
7831,7831,0.339268,2
7832,7832,0.340547,2
7833,7833,0.339268,2
7834,7834,0.340547,2
7835,7835,0.340547,2
7836,7836,0.339268,2
7837,7837,0.339268,2
7838,7838,0.339268,2
7839,7839,0.33543,2
7840,7840,0.341827,2
7841,7841,0.341827,2
7842,7842,0.339268,2
7843,7843,0.340547,2
7844,7844,0.33671,2
7845,7845,0.337989,2
