,index,y,lables
16439,16439,2.790465,3
16440,16440,2.787907,3
16441,16441,2.790465,3
16442,16442,2.786628,3
16443,16443,2.787907,3
16444,16444,2.78279,3
16445,16445,2.790465,3
16446,16446,2.78279,3
16447,16447,2.786628,3
16448,16448,2.787907,3
16449,16449,2.786628,3
16450,16450,2.772556,3
16451,16451,2.776394,3
16452,16452,2.78279,3
16453,16453,2.778952,3
16454,16454,2.785348,3
16455,16455,2.780231,3
16456,16456,2.780231,3
16457,16457,2.780231,3
16458,16458,2.780231,3
16459,16459,2.781511,3
16460,16460,2.777673,3
16461,16461,2.772556,3
16462,16462,2.771277,3
16463,16463,2.778952,3
16464,16464,2.772556,3
16465,16465,2.777673,3
16466,16466,2.777673,3
16467,16467,2.777673,3
16468,16468,2.778952,3
16469,16469,2.780231,3
16470,16470,2.785348,3
16471,16471,2.780231,3
16472,16472,2.786628,3
16473,16473,2.778952,3
16474,16474,2.780231,3
16475,16475,2.780231,3
16476,16476,2.778952,3
16477,16477,2.780231,3
16478,16478,2.776394,3
16479,16479,2.780231,3
16480,16480,2.775115,3
16481,16481,2.781511,3
16482,16482,2.777673,3
16483,16483,2.776394,3
16484,16484,2.772556,3
16485,16485,2.772556,3
16486,16486,2.773835,3
16487,16487,2.772556,3
16488,16488,2.773835,3
16489,16489,2.776394,3
16490,16490,2.773835,3
16491,16491,2.773835,3
16492,16492,2.773835,3
16493,16493,2.773835,3
16494,16494,2.769997,3
16495,16495,2.768718,3
16496,16496,2.769997,3
16497,16497,2.773835,3
16498,16498,2.771277,3
16499,16499,2.768718,3
16500,16500,2.771277,3
16501,16501,2.771277,3
16502,16502,2.771277,3
16503,16503,2.772556,3
16504,16504,2.771277,3
16505,16505,2.771277,3
16506,16506,2.767439,3
16507,16507,2.771277,3
16508,16508,2.768718,3
16509,16509,2.777673,3
16510,16510,2.772556,3
16511,16511,2.776394,3
16512,16512,2.775115,3
16513,16513,2.773835,3
16514,16514,2.773835,3
16515,16515,2.768718,3
16516,16516,2.772556,3
16517,16517,2.761043,3
16518,16518,2.771277,3
16519,16519,2.768718,3
16520,16520,2.768718,3
16521,16521,2.769997,3
16522,16522,2.76488,3
16523,16523,2.767439,3
16524,16524,2.762322,3
16525,16525,2.768718,3
16526,16526,2.76616,3
16527,16527,2.763601,3
