,mean,standard_deviation,max,min,range,slope
21310,34.564178466796875,0.029768818989396095,34.71697998046875,34.4468994140625,0.27008056640625,7.302420479910714e-07
21311,34.564308166503906,0.029737288132309914,34.71697998046875,34.4468994140625,0.27008056640625,2.928234281994048e-07
21312,34.5644416809082,0.029687220230698586,34.71697998046875,34.4468994140625,0.27008056640625,3.0670166015625e-06
21313,34.5645637512207,0.02964874729514122,34.71697998046875,34.4468994140625,0.27008056640625,1.7155238560267858e-06
21314,34.564693450927734,0.029600948095321655,34.71697998046875,34.4468994140625,0.27008056640625,8.399600074404762e-07
21315,34.564815521240234,0.02957146055996418,34.71697998046875,34.4468994140625,0.27008056640625,1.8310546875e-07
21316,34.564945220947266,0.02953149937093258,34.71697998046875,34.4468994140625,0.27008056640625,8.399600074404762e-07
21317,34.5650520324707,0.02948923595249653,34.71697998046875,34.4468994140625,0.27008056640625,1.0899135044642857e-07
21318,34.56515884399414,0.029458913952112198,34.71697998046875,34.4468994140625,0.27008056640625,1.0216122581845239e-06
21319,34.56528091430664,0.02942638471722603,34.71697998046875,34.4468994140625,0.27008056640625,4.744756789434524e-07
21320,34.565391540527344,0.029402783140540123,34.71697998046875,34.4468994140625,0.27008056640625,2.5576636904761906e-07
21321,34.56550216674805,0.029382068663835526,34.71697998046875,34.4468994140625,0.27008056640625,-1.7169770740327381e-06
21322,34.56562042236328,0.02935522235929966,34.71697998046875,34.4468994140625,0.27008056640625,7.658458891369047e-07
21323,34.56574249267578,0.02932726964354515,34.71697998046875,34.4468994140625,0.27008056640625,6.212506975446429e-07
21324,34.56587219238281,0.029303614050149918,34.71697998046875,34.4468994140625,0.27008056640625,4.0108816964285717e-07
21325,34.566001892089844,0.029270576313138008,34.71697998046875,34.4468994140625,0.27008056640625,-4.3814522879464284e-07
21326,34.56612777709961,0.02924155816435814,34.71697998046875,34.4468994140625,0.27008056640625,-2.1870930989583333e-07
21327,34.5662727355957,0.02919253334403038,34.71697998046875,34.4468994140625,0.27008056640625,8.036295572916667e-07
21328,34.56639099121094,0.02914431132376194,34.71697998046875,34.4468994140625,0.27008056640625,1.0957263764880952e-06
21329,34.56650924682617,0.029116420075297356,34.71697998046875,34.4468994140625,0.27008056640625,9.504045758928571e-07
21330,34.56663513183594,0.029082898050546646,34.71697998046875,34.4468994140625,0.27008056640625,5.108061290922619e-07
21331,34.56674575805664,0.029042847454547882,34.71697998046875,34.4468994140625,0.27008056640625,1.2417747860863096e-06
21332,34.56686782836914,0.028995007276535034,34.71697998046875,34.4468994140625,0.27008056640625,6.205240885416666e-07
21333,34.56697463989258,0.028959011659026146,34.71697998046875,34.4468994140625,0.27008056640625,9.126209077380953e-07
21334,34.56711959838867,0.028910333290696144,34.71697998046875,34.4468994140625,0.27008056640625,9.860084170386905e-07
21335,34.56723403930664,0.02885778248310089,34.71697998046875,34.4468994140625,0.27008056640625,8.029029482886905e-07
21336,34.56736755371094,0.028778741136193275,34.71697998046875,34.4468994140625,0.27008056640625,7.338750930059524e-08
21337,34.56748962402344,0.028730694204568863,34.71697998046875,34.4468994140625,0.27008056640625,2.5503976004464283e-07
21338,34.567588806152344,0.028700407594442368,34.71697998046875,34.4468994140625,0.27008056640625,-1.3151622953869048e-06
21339,34.567684173583984,0.02867409773170948,34.71697998046875,34.4468994140625,0.27008056640625,7.66572498139881e-07
21340,34.56780242919922,0.02864246815443039,34.71697998046875,34.4468994140625,0.27008056640625,-1.167660667782738e-06
21341,34.56788635253906,0.02860281616449356,34.71697998046875,34.466827392578125,0.250152587890625,8.77017066592262e-07
21342,34.567989349365234,0.028570925816893578,34.71697998046875,34.466827392578125,0.250152587890625,-1.4960879371279762e-06
21343,34.568084716796875,0.02851726859807968,34.71697998046875,34.46990966796875,0.2470703125,8.029029482886905e-07
21344,34.56818389892578,0.02846994809806347,34.71697998046875,34.46990966796875,0.2470703125,2.2633870442708335e-06
21345,34.56828689575195,0.028407955542206764,34.71697998046875,34.46990966796875,0.2470703125,2.9209681919642856e-06
21346,34.568389892578125,0.028369685634970665,34.71697998046875,34.46990966796875,0.2470703125,-1.4677501860119048e-07
21347,34.568477630615234,0.028343958780169487,34.71697998046875,34.46221923828125,0.2547607421875,4.744756789434524e-07
21348,34.56856918334961,0.028323156759142876,34.71697998046875,34.46221923828125,0.2547607421875,-1.167660667782738e-06
21349,34.56863784790039,0.028311805799603462,34.71697998046875,34.46221923828125,0.2547607421875,1.4677501860119048e-07
21350,34.5687255859375,0.02831096015870571,34.71697998046875,34.46221923828125,0.2547607421875,-7.411411830357142e-08
21351,34.56877517700195,0.028316179290413857,34.71697998046875,34.46221923828125,0.2547607421875,-5.100795200892857e-07
21352,34.568870544433594,0.028298834338784218,34.71697998046875,34.46221923828125,0.2547607421875,1.8310546875e-07
21353,34.5689811706543,0.02828831411898136,34.71697998046875,34.46221923828125,0.2547607421875,8.043561662946428e-07
21354,34.569061279296875,0.028265362605452538,34.71697998046875,34.46221923828125,0.2547607421875,1.5338716052827382e-06
21355,34.56914520263672,0.028261687606573105,34.71697998046875,34.46221923828125,0.2547607421875,6.575811476934524e-07
21356,34.56925964355469,0.028247585520148277,34.71697998046875,34.46221923828125,0.2547607421875,0.0
21357,34.56938552856445,0.02822096273303032,34.71697998046875,34.46221923828125,0.2547607421875,2.189999534970238e-06
21358,34.56946563720703,0.028200682252645493,34.71697998046875,34.46221923828125,0.2547607421875,7.266090029761905e-08
21359,34.569549560546875,0.02820015139877796,34.71697998046875,34.46221923828125,0.2547607421875,-2.928234281994048e-07
21360,34.569644927978516,0.028195984661579132,34.71697998046875,34.46221923828125,0.2547607421875,5.115327380952381e-07
21361,34.56974792480469,0.028195912018418312,34.71697998046875,34.46221923828125,0.2547607421875,2.1870930989583333e-07
21362,34.569847106933594,0.028175819665193558,34.71697998046875,34.46221923828125,0.2547607421875,6.946382068452381e-07
21363,34.56996536254883,0.02816876210272312,34.71697998046875,34.46221923828125,0.2547607421875,-1.2047177269345238e-06
21364,34.57004928588867,0.028160687536001205,34.71697998046875,34.46221923828125,0.2547607421875,6.583077566964286e-07
21365,34.570125579833984,0.028152981773018837,34.71697998046875,34.46221923828125,0.2547607421875,5.115327380952381e-07
21366,34.57018280029297,0.028146810829639435,34.71697998046875,34.46221923828125,0.2547607421875,6.939115978422619e-07
21367,34.570247650146484,0.028129970654845238,34.71697998046875,34.46221923828125,0.2547607421875,6.931849888392857e-07
21368,34.57030487060547,0.02814052626490593,34.71697998046875,34.46221923828125,0.2547607421875,-7.672991071428572e-07
21369,34.57038116455078,0.02813406102359295,34.71697998046875,34.46221923828125,0.2547607421875,-1.8252418154761906e-06
21370,34.5704345703125,0.02813103422522545,34.71697998046875,34.46221923828125,0.2547607421875,6.575811476934524e-07
21371,34.57050704956055,0.02812274731695652,34.71697998046875,34.46221923828125,0.2547607421875,1.0230654761904762e-06
21372,34.570587158203125,0.02809291146695614,34.71697998046875,34.46221923828125,0.2547607421875,-1.240321568080357e-06
21373,34.57062911987305,0.028084268793463707,34.71697998046875,34.46221923828125,0.2547607421875,1.6072591145833333e-06
21374,34.570682525634766,0.028081772848963737,34.71697998046875,34.46221923828125,0.2547607421875,8.029029482886905e-07
21375,34.57072448730469,0.0280725359916687,34.71697998046875,34.46221923828125,0.2547607421875,1.6428629557291666e-06
21376,34.57075881958008,0.028058528900146484,34.71697998046875,34.46221923828125,0.2547607421875,-5.108061290922619e-07
21377,34.57080078125,0.028047088533639908,34.71697998046875,34.46221923828125,0.2547607421875,6.205240885416666e-07
21378,34.570838928222656,0.028041979297995567,34.71697998046875,34.46221923828125,0.2547607421875,-1.3144356863839286e-06
21379,34.57085418701172,0.028046894818544388,34.71697998046875,34.46221923828125,0.2547607421875,-1.0971795944940477e-07
21380,34.570892333984375,0.028031345456838608,34.71697998046875,34.46221923828125,0.2547607421875,-1.453218005952381e-07
21381,34.570919036865234,0.02801964059472084,34.71697998046875,34.46221923828125,0.2547607421875,2.117338634672619e-06
21382,34.5709114074707,0.02802031673491001,34.71697998046875,34.46221923828125,0.2547607421875,-2.299717494419643e-06
21383,34.5709228515625,0.02803841605782509,34.71697998046875,34.46221923828125,0.2547607421875,-9.126209077380953e-07
21384,34.57094192504883,0.028039690107107162,34.71697998046875,34.46221923828125,0.2547607421875,2.5576636904761906e-07
21385,34.570945739746094,0.028058379888534546,34.71697998046875,34.46221923828125,0.2547607421875,1.5709286644345237e-06
21386,34.57095718383789,0.0280618816614151,34.71697998046875,34.46221923828125,0.2547607421875,-4.744756789434524e-07
21387,34.57099533081055,0.028040597215294838,34.71697998046875,34.46221923828125,0.2547607421875,-7.295154389880952e-07
21388,34.571022033691406,0.028037462383508682,34.71697998046875,34.46221923828125,0.2547607421875,-3.705705915178571e-08
21389,34.57103729248047,0.02803296409547329,34.71697998046875,34.46221923828125,0.2547607421875,2.5649297805059523e-07
21390,34.57107925415039,0.028012845665216446,34.71697998046875,34.46221923828125,0.2547607421875,8.036295572916667e-07
21391,34.57109832763672,0.028017884120345116,34.71697998046875,34.46221923828125,0.2547607421875,1.4604840959821428e-07
21392,34.57111740112305,0.028001276776194572,34.71697998046875,34.46221923828125,0.2547607421875,1.4597574869791666e-06
21393,34.57112503051758,0.028007157146930695,34.71697998046875,34.46221923828125,0.2547607421875,-3.654843284970238e-07
21394,34.571128845214844,0.028024759143590927,34.71697998046875,34.46221923828125,0.2547607421875,0.0
21395,34.57113265991211,0.028012897819280624,34.71697998046875,34.46221923828125,0.2547607421875,-7.338750930059524e-08
21396,34.5711555480957,0.027991050854325294,34.71697998046875,34.46221923828125,0.2547607421875,-1.4677501860119048e-07
21397,34.57115936279297,0.028006235137581825,34.71697998046875,34.46221923828125,0.2547607421875,-1.4604840959821428e-07
21398,34.57121276855469,0.027992723509669304,34.71697998046875,34.46221923828125,0.2547607421875,1.2047177269345238e-06
21399,34.571205139160156,0.027981668710708618,34.71697998046875,34.46221923828125,0.2547607421875,1.6799200148809524e-06
21400,34.571231842041016,0.027954090386629105,34.71697998046875,34.46221923828125,0.2547607421875,-1.2417747860863096e-06
21401,34.57123565673828,0.027950134128332138,34.71697998046875,34.46221923828125,0.2547607421875,-1.8310546875e-07
21402,34.57124328613281,0.027933165431022644,34.71697998046875,34.46221923828125,0.2547607421875,1.823788597470238e-07
21403,34.57128143310547,0.02791552059352398,34.71697998046875,34.46221923828125,0.2547607421875,5.115327380952381e-07
21404,34.57128143310547,0.027906065806746483,34.71697998046875,34.46221923828125,0.2547607421875,1.0899135044642857e-07
21405,34.5712890625,0.027902157977223396,34.71697998046875,34.46221923828125,0.2547607421875,2.189999534970238e-06
21406,34.57131576538086,0.02787875197827816,34.71697998046875,34.46221923828125,0.2547607421875,-1.0586693173363095e-06
21407,34.57133483886719,0.027866769582033157,34.71697998046875,34.46221923828125,0.2547607421875,1.0586693173363095e-06
21408,34.57133102416992,0.02786281146109104,34.71697998046875,34.46221923828125,0.2547607421875,-7.338750930059524e-08
21409,34.57133865356445,0.027851803228259087,34.71697998046875,34.46221923828125,0.2547607421875,-8.392333984375e-07
