,index,y,lables
7450,7450,1.655586,3
7451,7451,1.65175,3
7452,7452,1.65175,3
7453,7453,1.655586,3
7454,7454,1.667097,3
7455,7455,1.679886,3
7456,7456,1.697792,3
7457,7457,1.705465,3
7458,7458,1.715697,3
7459,7459,1.723371,3
7460,7460,1.722092,3
7461,7461,1.710581,3
7462,7462,1.702907,3
7463,7463,1.692676,3
7464,7464,1.68756,3
7465,7465,1.665818,3
7466,7466,1.670934,3
7467,7467,1.66326,3
7468,7468,1.659423,3
7469,7469,1.658144,3
7470,7470,1.655586,3
7471,7471,1.658144,3
7472,7472,1.654308,3
7473,7473,1.658144,3
7474,7474,1.660702,3
7475,7475,1.672213,3
7476,7476,1.674771,3
7477,7477,1.683723,3
7478,7478,1.683723,3
7479,7479,1.681165,3
7480,7480,1.677329,3
7481,7481,1.672213,3
7482,7482,1.661981,3
7483,7483,1.659423,3
7484,7484,1.655586,3
7485,7485,1.650471,3
7486,7486,1.650471,3
7487,7487,1.645355,3
7488,7488,1.646634,3
7489,7489,1.640239,3
7490,7490,1.637681,3
7491,7491,1.630008,3
7492,7492,1.635123,3
7493,7493,1.631287,3
7494,7494,1.630008,3
7495,7495,1.623613,3
7496,7496,1.621055,3
7497,7497,1.619776,3
7498,7498,1.617218,3
7499,7499,1.61466,3
7500,7500,1.61466,3
7501,7501,1.61466,3
7502,7502,1.610824,3
7503,7503,1.609545,3
7504,7504,1.613381,3
7505,7505,1.606987,3
7506,7506,1.606987,3
7507,7507,1.601871,3
7508,7508,1.601871,3
7509,7509,1.598034,3
7510,7510,1.599313,3
7511,7511,1.599313,3
7512,7512,1.598034,3
7513,7513,1.596755,3
7514,7514,1.598034,3
7515,7515,1.599313,3
7516,7516,1.600592,3
7517,7517,1.598034,3
7518,7518,1.591639,3
7519,7519,1.592918,3
7520,7520,1.59036,3
7521,7521,1.589081,3
7522,7522,1.583966,3
7523,7523,1.583966,3
7524,7524,1.577571,3
7525,7525,1.580129,3
7526,7526,1.577571,3
7527,7527,1.577571,3
7528,7528,1.575013,3
7529,7529,1.571176,3
7530,7530,1.571176,3
7531,7531,1.569897,3
7532,7532,1.568618,3
7533,7533,1.564782,3
7534,7534,1.563503,3
7535,7535,1.56606,3
7536,7536,1.564782,3
7537,7537,1.564782,3
7538,7538,1.560945,3
7539,7539,1.559666,3
7540,7540,1.555829,3
7541,7541,1.557108,3
7542,7542,1.55455,3
7543,7543,1.553271,3
7544,7544,1.551992,3
7545,7545,1.541761,3
7546,7546,1.548155,3
7547,7547,1.548155,3
7548,7548,1.548155,3
7549,7549,1.546876,3
7550,7550,1.557108,3
7551,7551,1.553271,3
7552,7552,1.559666,3
7553,7553,1.546876,3
