,meanHr,medianHr,stdHr,varHr,meanHrv,medianHrv,stdHrv,varHrv,rmssd,sdnn,nn50,pnn50,mrri,mhr
0,99.33377185748043,100.11933174224345,4.2043589726935044,17.67663437126838,605.1311953352771,599.2857142857142,26.18204039532731,685.499239262551,11.773155713550278,26.316653315518202,0,0.0,605.1311953352771,99.33377185748043
1,99.31948677909948,100.0,4.223608586954503,17.838869495795812,605.2282768777613,600.0,26.299099011027764,691.6426087918414,11.76133842862507,26.43571862651155,0,0.0,605.2282768777613,99.31948677909948
2,99.31948677909948,100.0,4.223608586954503,17.838869495795812,605.2282768777613,600.0,26.299099011027764,691.6426087918414,11.76133842862507,26.43571862651155,0,0.0,605.2282768777613,99.31948677909948
3,99.31003182352087,100.0,4.226253277158483,17.861216762692813,605.2871870397645,600.0,26.31291810304518,692.3696590975628,11.666970355619805,26.449609506503034,0,0.0,605.2871870397645,99.31003182352087
4,99.31003182352087,100.0,4.226253277158483,17.861216762692813,605.2871870397645,600.0,26.31291810304518,692.3696590975628,11.666970355619805,26.449609506503034,0,0.0,605.2871870397645,99.31003182352087
5,99.30744582301132,99.88123515439429,4.204712609258261,17.679608126455417,605.2915451895044,600.7142857142858,26.178359477680555,685.3065049426673,11.639258278051997,26.31295347272024,0,0.0,605.2915451895044,99.30744582301132
6,99.34939789089707,100.0,4.205876184550604,17.68939447976995,605.0368188512518,600.0,26.19184492799973,686.012740732385,11.698813824399416,26.32790737566662,0,0.0,605.0368188512518,99.34939789089707
7,99.34939789089707,100.0,4.205876184550604,17.68939447976995,605.0368188512518,600.0,26.19184492799973,686.012740732385,11.698813824399416,26.32790737566662,0,0.0,605.0368188512518,99.34939789089707
8,99.38381058474567,100.0,4.183932245501579,17.50528903494788,604.8159057437408,600.0,26.05834266192089,679.0372222860863,11.703355818523407,26.19371158665567,0,0.0,604.8159057437408,99.38381058474567
9,99.38381058474567,100.0,4.183932245501579,17.50528903494788,604.8159057437408,600.0,26.05834266192089,679.0372222860863,11.703355818523407,26.19371158665567,0,0.0,604.8159057437408,99.38381058474567
10,99.37337022916363,99.88123515439429,4.16380075604321,17.337236736026007,604.868804664723,600.7142857142858,25.930285492737138,672.3797057348542,11.642872954623005,26.063604034716928,0,0.0,604.868804664723,99.37337022916363
