,index,y,lables
14410,14410,2.289423,2
14411,14411,2.308607,2
14412,14412,2.331628,2
14413,14413,2.346975,2
14414,14414,2.359765,2
14415,14415,2.358485,2
14416,14416,2.359765,2
14417,14417,2.346975,2
14418,14418,2.339301,2
14419,14419,2.327791,2
14420,14420,2.318838,2
14421,14421,2.306049,2
14422,14422,2.300933,2
14423,14423,2.293259,2
14424,14424,2.288144,2
14425,14425,2.265123,2
14426,14426,2.265123,2
14427,14427,2.265123,2
14428,14428,2.271517,2
14429,14429,2.276633,2
14430,14430,2.290702,2
14431,14431,2.307328,2
14432,14432,2.327791,2
14433,14433,2.330349,2
14434,14434,2.332907,2
14435,14435,2.327791,2
14436,14436,2.320117,2
14437,14437,2.307328,2
14438,14438,2.327791,2
14439,14439,2.346975,2
14440,14440,2.387901,2
14441,14441,2.435222,2
14442,14442,2.481264,2
14443,14443,2.505564,2
14444,14444,2.524748,2
14445,14445,2.524748,2
14446,14446,2.51068,2
14447,14447,2.48638,2
14448,14448,2.463359,2
14449,14449,2.453127,2
14450,14450,2.445454,2
14451,14451,2.436501,2
14452,14452,2.449291,2
14453,14453,2.464638,2
14454,14454,2.494054,2
14455,14455,2.515796,2
14456,14456,2.53498,2
14457,14457,2.528585,2
14458,14458,2.526027,2
14459,14459,2.504285,2
14460,14460,2.495332,2
14461,14461,2.471033,2
14462,14462,2.468475,2
14463,14463,2.456964,2
14464,14464,2.445454,2
14465,14465,2.435222,2
14466,14466,2.424991,2
14467,14467,2.417317,2
14468,14468,2.410922,2
14469,14469,2.40197,2
14470,14470,2.394296,2
14471,14471,2.386622,2
14472,14472,2.393017,2
14473,14473,2.384064,2
14474,14474,2.38918,2
14475,14475,2.37767,2
14476,14476,2.386622,2
14477,14477,2.378949,2
14478,14478,2.37767,2
14479,14479,2.371275,2
14480,14480,2.373833,2
14481,14481,2.367438,2
14482,14482,2.369996,2
14483,14483,2.372554,2
14484,14484,2.398133,2
14485,14485,2.435222,2
14486,14486,2.485101,2
14487,14487,2.542654,2
14488,14488,2.592532,2
14489,14489,2.614274,2
14490,14490,2.615553,2
14491,14491,2.606601,2
14492,14492,2.575906,2
14493,14493,2.54649,2
14494,14494,2.527306,2
14495,14495,2.508122,2
14496,14496,2.500448,2
14497,14497,2.488938,2
14498,14498,2.483822,2
14499,14499,2.472311,2
14500,14500,2.474869,2
14501,14501,2.472311,2
14502,14502,2.48638,2
14503,14503,2.487659,2
14504,14504,2.504285,2
14505,14505,2.487659,2
14506,14506,2.499169,2
14507,14507,2.490217,2
14508,14508,2.483822,2
14509,14509,2.471033,2
14510,14510,2.463359,2
14511,14511,2.458243,2
14512,14512,2.454406,2
14513,14513,2.441617,2
14514,14514,2.432664,2
14515,14515,2.435222,2
14516,14516,2.436501,2
14517,14517,2.436501,2
14518,14518,2.449291,2
14519,14519,2.454406,2
14520,14520,2.464638,2
14521,14521,2.463359,2
14522,14522,2.467196,2
14523,14523,2.460801,2
14524,14524,2.460801,2
14525,14525,2.46208,2
14526,14526,2.479985,2
14527,14527,2.487659,2
14528,14528,2.505564,2
14529,14529,2.514517,2
14530,14530,2.542654,2
14531,14531,2.547769,2
14532,14532,2.552885,2
14533,14533,2.543932,2
14534,14534,2.528585,2
14535,14535,2.518353,2
14536,14536,2.49789,2
14537,14537,2.488938,2
14538,14538,2.479985,2
14539,14539,2.477427,2
14540,14540,2.482543,2
14541,14541,2.500448,2
14542,14542,2.504285,2
14543,14543,2.523469,2
14544,14544,2.515796,2
14545,14545,2.511959,2
14546,14546,2.501727,2
14547,14547,2.488938,2
14548,14548,2.481264,2
14549,14549,2.471033,2
14550,14550,2.460801,2
14551,14551,2.456964,2
14552,14552,2.459522,2
14553,14553,2.476148,2
14554,14554,2.483822,2
